VIRTUALBENCH-LOGGER 2.1 REPORT
NATIONAL INSTRUMENTS
DATE CREATED	15:19:55	04/06/2016
04/06/2016	15:26:15.0	    -2.361
04/06/2016	15:26:15.1	    -2.324
04/06/2016	15:26:15.2	    -2.279
04/06/2016	15:26:15.3	    -2.261
04/06/2016	15:26:15.4	    -2.267
04/06/2016	15:26:15.5	    -2.282
04/06/2016	15:26:15.6	    -2.301
04/06/2016	15:26:15.7	    -2.322
04/06/2016	15:26:15.8	    -2.348
04/06/2016	15:26:15.9	    -2.372
04/06/2016	15:26:16.0	    -2.397
04/06/2016	15:26:16.1	    -2.422
04/06/2016	15:26:16.2	    -2.448
04/06/2016	15:26:16.3	    -2.478
04/06/2016	15:26:16.4	    -2.503
04/06/2016	15:26:16.5	    -2.532
04/06/2016	15:26:16.6	    -2.559
04/06/2016	15:26:16.7	    -2.586
04/06/2016	15:26:16.8	    -2.611
04/06/2016	15:26:16.9	    -2.637
04/06/2016	15:26:17.0	    -2.662
04/06/2016	15:26:17.1	    -2.690
04/06/2016	15:26:17.2	    -2.714
04/06/2016	15:26:17.3	    -2.743
04/06/2016	15:26:17.4	    -2.766
04/06/2016	15:26:17.5	    -2.789
04/06/2016	15:26:17.6	    -2.817
04/06/2016	15:26:17.7	    -2.841
04/06/2016	15:26:17.8	    -2.866
04/06/2016	15:26:17.9	    -2.890
04/06/2016	15:26:18.0	    -2.916
04/06/2016	15:26:18.1	    -2.938
04/06/2016	15:26:18.2	    -2.960
04/06/2016	15:26:18.3	    -2.988
04/06/2016	15:26:18.4	    -3.010
04/06/2016	15:26:18.5	    -3.031
04/06/2016	15:26:18.6	    -3.057
04/06/2016	15:26:18.7	    -3.075
04/06/2016	15:26:18.8	    -3.105
04/06/2016	15:26:18.9	    -3.129
04/06/2016	15:26:19.0	    -3.151
04/06/2016	15:26:19.1	    -3.173
04/06/2016	15:26:19.2	    -3.195
04/06/2016	15:26:19.3	    -3.215
04/06/2016	15:26:19.4	    -3.238
04/06/2016	15:26:19.5	    -3.263
04/06/2016	15:26:19.6	    -3.283
04/06/2016	15:26:19.7	    -3.302
04/06/2016	15:26:19.8	    -3.325
04/06/2016	15:26:19.9	    -3.349
04/06/2016	15:26:20.0	    -3.367
04/06/2016	15:26:20.1	    -3.391
04/06/2016	15:26:20.2	    -3.414
04/06/2016	15:26:20.3	    -3.431
04/06/2016	15:26:20.4	    -3.425
04/06/2016	15:26:20.5	    -3.409
04/06/2016	15:26:20.6	    -3.401
04/06/2016	15:26:20.7	    -3.383
04/06/2016	15:26:20.8	    -3.366
04/06/2016	15:26:20.9	    -3.347
04/06/2016	15:26:21.0	    -3.330
04/06/2016	15:26:21.1	    -3.312
04/06/2016	15:26:21.2	    -3.294
04/06/2016	15:26:21.3	    -3.276
04/06/2016	15:26:21.4	    -3.255
04/06/2016	15:26:21.5	    -3.235
04/06/2016	15:26:21.6	    -3.216
04/06/2016	15:26:21.7	    -3.197
04/06/2016	15:26:21.8	    -3.178
04/06/2016	15:26:21.9	    -3.155
04/06/2016	15:26:22.0	    -3.134
04/06/2016	15:26:22.1	    -3.113
04/06/2016	15:26:22.2	    -3.091
04/06/2016	15:26:22.3	    -3.070
04/06/2016	15:26:22.4	    -3.049
04/06/2016	15:26:22.5	    -3.029
04/06/2016	15:26:22.6	    -3.005
04/06/2016	15:26:22.7	    -2.979
04/06/2016	15:26:22.8	    -2.954
04/06/2016	15:26:22.9	    -2.930
04/06/2016	15:26:23.0	    -2.904
04/06/2016	15:26:23.1	    -2.878
04/06/2016	15:26:23.2	    -2.851
04/06/2016	15:26:23.3	    -2.821
04/06/2016	15:26:23.4	    -2.794
04/06/2016	15:26:23.5	    -2.764
04/06/2016	15:26:23.6	    -2.733
04/06/2016	15:26:23.7	    -2.704
04/06/2016	15:26:23.8	    -2.673
04/06/2016	15:26:23.9	    -2.640
04/06/2016	15:26:24.0	    -2.609
04/06/2016	15:26:24.1	    -2.577
04/06/2016	15:26:24.2	    -2.543
04/06/2016	15:26:24.3	    -2.511
04/06/2016	15:26:24.4	    -2.477
04/06/2016	15:26:24.5	    -2.444
04/06/2016	15:26:24.6	    -2.410
04/06/2016	15:26:24.7	    -2.375
04/06/2016	15:26:24.8	    -2.342
04/06/2016	15:26:24.9	    -2.309
04/06/2016	15:26:25.0	    -2.273
04/06/2016	15:26:25.1	    -2.239
04/06/2016	15:26:25.2	    -2.204
04/06/2016	15:26:25.3	    -2.182
04/06/2016	15:26:25.4	    -2.187
04/06/2016	15:26:25.5	    -2.205
04/06/2016	15:26:25.6	    -2.227
04/06/2016	15:26:25.7	    -2.249
04/06/2016	15:26:25.8	    -2.271
04/06/2016	15:26:25.9	    -2.297
04/06/2016	15:26:26.0	    -2.323
04/06/2016	15:26:26.1	    -2.350
04/06/2016	15:26:26.2	    -2.380
04/06/2016	15:26:26.3	    -2.409
04/06/2016	15:26:26.4	    -2.435
04/06/2016	15:26:26.5	    -2.460
04/06/2016	15:26:26.6	    -2.487
04/06/2016	15:26:26.7	    -2.514
04/06/2016	15:26:26.8	    -2.542
04/06/2016	15:26:26.9	    -2.568
04/06/2016	15:26:27.0	    -2.598
04/06/2016	15:26:27.1	    -2.619
04/06/2016	15:26:27.2	    -2.647
04/06/2016	15:26:27.3	    -2.674
04/06/2016	15:26:27.4	    -2.698
04/06/2016	15:26:27.5	    -2.696
04/06/2016	15:26:27.6	    -2.748
04/06/2016	15:26:27.7	    -2.773
04/06/2016	15:26:27.8	    -2.800
04/06/2016	15:26:27.9	    -2.825
04/06/2016	15:26:28.0	    -2.849
04/06/2016	15:26:28.1	    -2.877
04/06/2016	15:26:28.2	    -2.899
04/06/2016	15:26:28.3	    -2.925
04/06/2016	15:26:28.4	    -2.949
04/06/2016	15:26:28.5	    -2.971
04/06/2016	15:26:28.6	    -2.994
04/06/2016	15:26:28.7	    -3.019
04/06/2016	15:26:28.8	    -3.044
04/06/2016	15:26:28.9	    -3.066
04/06/2016	15:26:29.0	    -3.091
04/06/2016	15:26:29.1	    -3.115
04/06/2016	15:26:29.2	    -3.133
04/06/2016	15:26:29.3	    -3.156
04/06/2016	15:26:29.4	    -3.177
04/06/2016	15:26:29.5	    -3.199
04/06/2016	15:26:29.6	    -3.223
04/06/2016	15:26:29.7	    -3.246
04/06/2016	15:26:29.8	    -3.265
04/06/2016	15:26:29.9	    -3.290
04/06/2016	15:26:30.0	    -3.313
04/06/2016	15:26:30.1	    -3.337
04/06/2016	15:26:30.2	    -3.360
04/06/2016	15:26:30.3	    -3.377
04/06/2016	15:26:30.4	    -3.372
04/06/2016	15:26:30.5	    -3.357
04/06/2016	15:26:30.6	    -3.343
04/06/2016	15:26:30.7	    -3.327
04/06/2016	15:26:30.8	    -3.314
04/06/2016	15:26:30.9	    -3.292
04/06/2016	15:26:31.0	    -3.271
04/06/2016	15:26:31.1	    -3.231
04/06/2016	15:26:31.2	    -3.234
04/06/2016	15:26:31.3	    -3.214
04/06/2016	15:26:31.4	    -3.193
04/06/2016	15:26:31.5	    -3.175
04/06/2016	15:26:31.6	    -3.155
04/06/2016	15:26:31.7	    -3.131
04/06/2016	15:26:31.8	    -3.107
04/06/2016	15:26:31.9	    -3.088
04/06/2016	15:26:32.0	    -3.064
04/06/2016	15:26:32.1	    -3.042
04/06/2016	15:26:32.2	    -3.021
04/06/2016	15:26:32.3	    -3.000
04/06/2016	15:26:32.4	    -2.976
04/06/2016	15:26:32.5	    -2.959
04/06/2016	15:26:32.6	    -2.930
04/06/2016	15:26:32.7	    -2.906
04/06/2016	15:26:32.8	    -2.884
04/06/2016	15:26:32.9	    -2.836
04/06/2016	15:26:33.0	    -2.834
04/06/2016	15:26:33.1	    -2.810
04/06/2016	15:26:33.2	    -2.789
04/06/2016	15:26:33.3	    -2.755
04/06/2016	15:26:33.4	    -2.733
04/06/2016	15:26:33.5	    -2.700
04/06/2016	15:26:33.6	    -2.675
04/06/2016	15:26:33.7	    -2.644
04/06/2016	15:26:33.8	    -2.615
04/06/2016	15:26:33.9	    -2.583
04/06/2016	15:26:34.0	    -2.552
04/06/2016	15:26:34.1	    -2.519
04/06/2016	15:26:34.2	    -2.486
04/06/2016	15:26:34.3	    -2.455
04/06/2016	15:26:34.4	    -2.415
04/06/2016	15:26:34.5	    -2.384
04/06/2016	15:26:34.6	    -2.351
04/06/2016	15:26:34.7	    -2.314
04/06/2016	15:26:34.8	    -2.283
04/06/2016	15:26:34.9	    -2.245
04/06/2016	15:26:35.0	    -2.213
04/06/2016	15:26:35.1	    -2.182
04/06/2016	15:26:35.2	    -2.148
04/06/2016	15:26:35.3	    -2.121
04/06/2016	15:26:35.4	    -2.134
04/06/2016	15:26:35.5	    -2.151
04/06/2016	15:26:35.6	    -2.172
04/06/2016	15:26:35.7	    -2.197
04/06/2016	15:26:35.8	    -2.223
04/06/2016	15:26:35.9	    -2.247
04/06/2016	15:26:36.0	    -2.275
04/06/2016	15:26:36.1	    -2.299
04/06/2016	15:26:36.2	    -2.363
04/06/2016	15:26:36.3	    -2.357
04/06/2016	15:26:36.4	    -2.382
04/06/2016	15:26:36.5	    -2.409
04/06/2016	15:26:36.6	    -2.436
04/06/2016	15:26:36.7	    -2.466
04/06/2016	15:26:36.8	    -2.491
04/06/2016	15:26:36.9	    -2.520
04/06/2016	15:26:37.0	    -2.546
04/06/2016	15:26:37.1	    -2.572
04/06/2016	15:26:37.2	    -2.601
04/06/2016	15:26:37.3	    -2.624
04/06/2016	15:26:37.4	    -2.651
04/06/2016	15:26:37.5	    -2.677
04/06/2016	15:26:37.6	    -2.699
04/06/2016	15:26:37.7	    -2.728
04/06/2016	15:26:37.8	    -2.749
04/06/2016	15:26:37.9	    -2.776
04/06/2016	15:26:38.0	    -2.801
04/06/2016	15:26:38.1	    -2.828
04/06/2016	15:26:38.2	    -2.848
04/06/2016	15:26:38.3	    -2.827
04/06/2016	15:26:38.4	    -2.899
04/06/2016	15:26:38.5	    -2.919
04/06/2016	15:26:38.6	    -2.944
04/06/2016	15:26:38.7	    -2.968
04/06/2016	15:26:38.8	    -2.990
04/06/2016	15:26:38.9	    -3.013
04/06/2016	15:26:39.0	    -3.038
04/06/2016	15:26:39.1	    -3.062
04/06/2016	15:26:39.2	    -3.087
04/06/2016	15:26:39.3	    -3.110
04/06/2016	15:26:39.4	    -3.134
04/06/2016	15:26:39.5	    -3.159
04/06/2016	15:26:39.6	    -3.181
04/06/2016	15:26:39.7	    -3.204
04/06/2016	15:26:39.8	    -3.226
04/06/2016	15:26:39.9	    -3.245
04/06/2016	15:26:40.0	    -3.269
04/06/2016	15:26:40.1	    -3.280
04/06/2016	15:26:40.2	    -3.311
04/06/2016	15:26:40.3	    -3.333
04/06/2016	15:26:40.4	    -3.323
04/06/2016	15:26:40.5	    -3.310
04/06/2016	15:26:40.6	    -3.296
04/06/2016	15:26:40.7	    -3.278
04/06/2016	15:26:40.8	    -3.263
04/06/2016	15:26:40.9	    -3.243
04/06/2016	15:26:41.0	    -3.224
04/06/2016	15:26:41.1	    -3.205
04/06/2016	15:26:41.2	    -3.187
04/06/2016	15:26:41.3	    -3.165
04/06/2016	15:26:41.4	    -3.145
04/06/2016	15:26:41.5	    -3.122
04/06/2016	15:26:41.6	    -3.102
04/06/2016	15:26:41.7	    -3.080
04/06/2016	15:26:41.8	    -3.060
04/06/2016	15:26:41.9	    -3.037
04/06/2016	15:26:42.0	    -3.016
04/06/2016	15:26:42.1	    -2.997
04/06/2016	15:26:42.2	    -2.974
04/06/2016	15:26:42.3	    -2.952
04/06/2016	15:26:42.4	    -2.932
04/06/2016	15:26:42.5	    -2.907
04/06/2016	15:26:42.6	    -2.881
04/06/2016	15:26:42.7	    -2.859
04/06/2016	15:26:42.8	    -2.835
04/06/2016	15:26:42.9	    -2.812
04/06/2016	15:26:43.0	    -2.783
04/06/2016	15:26:43.1	    -2.759
04/06/2016	15:26:43.2	    -2.735
04/06/2016	15:26:43.3	    -2.705
04/06/2016	15:26:43.4	    -2.676
04/06/2016	15:26:43.5	    -2.647
04/06/2016	15:26:43.6	    -2.612
04/06/2016	15:26:43.7	    -2.596
04/06/2016	15:26:43.8	    -2.560
04/06/2016	15:26:43.9	    -2.531
04/06/2016	15:26:44.0	    -2.501
04/06/2016	15:26:44.1	    -2.472
04/06/2016	15:26:44.2	    -2.440
04/06/2016	15:26:44.3	    -2.409
04/06/2016	15:26:44.4	    -2.374
04/06/2016	15:26:44.5	    -2.339
04/06/2016	15:26:44.6	    -2.306
04/06/2016	15:26:44.7	    -2.275
04/06/2016	15:26:44.8	    -2.240
04/06/2016	15:26:44.9	    -2.204
04/06/2016	15:26:45.0	    -2.171
04/06/2016	15:26:45.1	    -2.135
04/06/2016	15:26:45.2	    -2.103
04/06/2016	15:26:45.3	    -2.079
04/06/2016	15:26:45.4	    -2.085
04/06/2016	15:26:45.5	    -2.082
04/06/2016	15:26:45.6	    -2.120
04/06/2016	15:26:45.7	    -2.148
04/06/2016	15:26:45.8	    -2.172
04/06/2016	15:26:45.9	    -2.200
04/06/2016	15:26:46.0	    -2.228
04/06/2016	15:26:46.1	    -2.258
04/06/2016	15:26:46.2	    -2.287
04/06/2016	15:26:46.3	    -2.313
04/06/2016	15:26:46.4	    -2.341
04/06/2016	15:26:46.5	    -2.368
04/06/2016	15:26:46.6	    -2.396
04/06/2016	15:26:46.7	    -2.424
04/06/2016	15:26:46.8	    -2.449
04/06/2016	15:26:46.9	    -2.475
04/06/2016	15:26:47.0	    -2.503
04/06/2016	15:26:47.1	    -2.527
04/06/2016	15:26:47.2	    -2.553
04/06/2016	15:26:47.3	    -2.578
04/06/2016	15:26:47.4	    -2.588
04/06/2016	15:26:47.5	    -2.636
04/06/2016	15:26:47.6	    -2.660
04/06/2016	15:26:47.7	    -2.686
04/06/2016	15:26:47.8	    -2.714
04/06/2016	15:26:47.9	    -2.737
04/06/2016	15:26:48.0	    -2.763
04/06/2016	15:26:48.1	    -2.787
04/06/2016	15:26:48.2	    -2.809
04/06/2016	15:26:48.3	    -2.833
04/06/2016	15:26:48.4	    -2.856
04/06/2016	15:26:48.5	    -2.878
04/06/2016	15:26:48.6	    -2.879
04/06/2016	15:26:48.7	    -2.931
04/06/2016	15:26:48.8	    -2.953
04/06/2016	15:26:48.9	    -2.979
04/06/2016	15:26:49.0	    -3.002
04/06/2016	15:26:49.1	    -3.023
04/06/2016	15:26:49.2	    -3.048
04/06/2016	15:26:49.3	    -3.071
04/06/2016	15:26:49.4	    -3.090
04/06/2016	15:26:49.5	    -3.117
04/06/2016	15:26:49.6	    -3.137
04/06/2016	15:26:49.7	    -3.162
04/06/2016	15:26:49.8	    -3.182
04/06/2016	15:26:49.9	    -3.208
04/06/2016	15:26:50.0	    -3.229
04/06/2016	15:26:50.1	    -3.253
04/06/2016	15:26:50.2	    -3.278
04/06/2016	15:26:50.3	    -3.298
04/06/2016	15:26:50.4	    -3.290
04/06/2016	15:26:50.5	    -3.279
04/06/2016	15:26:50.6	    -3.263
04/06/2016	15:26:50.7	    -3.246
04/06/2016	15:26:50.8	    -3.224
04/06/2016	15:26:50.9	    -3.209
04/06/2016	15:26:51.0	    -3.193
04/06/2016	15:26:51.1	    -3.165
04/06/2016	15:26:51.2	    -3.144
04/06/2016	15:26:51.3	    -3.123
04/06/2016	15:26:51.4	    -3.100
04/06/2016	15:26:51.5	    -3.080
04/06/2016	15:26:51.6	    -3.060
04/06/2016	15:26:51.7	    -3.040
04/06/2016	15:26:51.8	    -3.020
04/06/2016	15:26:51.9	    -3.000
04/06/2016	15:26:52.0	    -2.979
04/06/2016	15:26:52.1	    -2.958
04/06/2016	15:26:52.2	    -2.937
04/06/2016	15:26:52.3	    -2.913
04/06/2016	15:26:52.4	    -2.892
04/06/2016	15:26:52.5	    -2.863
04/06/2016	15:26:52.6	    -2.836
04/06/2016	15:26:52.7	    -2.811
04/06/2016	15:26:52.8	    -2.789
04/06/2016	15:26:52.9	    -2.765
04/06/2016	15:26:53.0	    -2.742
04/06/2016	15:26:53.1	    -2.715
04/06/2016	15:26:53.2	    -2.690
04/06/2016	15:26:53.3	    -2.664
04/06/2016	15:26:53.4	    -2.637
04/06/2016	15:26:53.5	    -2.612
04/06/2016	15:26:53.6	    -2.583
04/06/2016	15:26:53.7	    -2.554
04/06/2016	15:26:53.8	    -2.524
04/06/2016	15:26:53.9	    -2.495
04/06/2016	15:26:54.0	    -2.462
04/06/2016	15:26:54.1	    -2.428
04/06/2016	15:26:54.2	    -2.398
04/06/2016	15:26:54.3	    -2.366
04/06/2016	15:26:54.4	    -2.332
04/06/2016	15:26:54.5	    -2.300
04/06/2016	15:26:54.6	    -2.269
04/06/2016	15:26:54.7	    -2.234
04/06/2016	15:26:54.8	    -2.201
04/06/2016	15:26:54.9	    -2.165
04/06/2016	15:26:55.0	    -2.130
04/06/2016	15:26:55.1	    -2.094
04/06/2016	15:26:55.2	    -2.060
04/06/2016	15:26:55.3	    -2.034
04/06/2016	15:26:55.4	    -2.044
04/06/2016	15:26:55.5	    -2.065
04/06/2016	15:26:55.6	    -2.089
04/06/2016	15:26:55.7	    -2.115
04/06/2016	15:26:55.8	    -2.141
04/06/2016	15:26:55.9	    -2.169
04/06/2016	15:26:56.0	    -2.195
04/06/2016	15:26:56.1	    -2.223
04/06/2016	15:26:56.2	    -2.253
04/06/2016	15:26:56.3	    -2.276
04/06/2016	15:26:56.4	    -2.304
04/06/2016	15:26:56.5	    -2.332
04/06/2016	15:26:56.6	    -2.361
04/06/2016	15:26:56.7	    -2.390
04/06/2016	15:26:56.8	    -2.417
04/06/2016	15:26:56.9	    -2.445
04/06/2016	15:26:57.0	    -2.469
04/06/2016	15:26:57.1	    -2.499
04/06/2016	15:26:57.2	    -2.522
04/06/2016	15:26:57.3	    -2.548
04/06/2016	15:26:57.4	    -2.575
04/06/2016	15:26:57.5	    -2.598
04/06/2016	15:26:57.6	    -2.621
04/06/2016	15:26:57.7	    -2.645
04/06/2016	15:26:57.8	    -2.673
04/06/2016	15:26:57.9	    -2.698
04/06/2016	15:26:58.0	    -2.722
04/06/2016	15:26:58.1	    -2.747
04/06/2016	15:26:58.2	    -2.774
04/06/2016	15:26:58.3	    -2.789
04/06/2016	15:26:58.4	    -2.821
04/06/2016	15:26:58.5	    -2.844
04/06/2016	15:26:58.6	    -2.866
04/06/2016	15:26:58.7	    -2.892
04/06/2016	15:26:58.8	    -2.917
04/06/2016	15:26:58.9	    -2.942
04/06/2016	15:26:59.0	    -2.964
04/06/2016	15:26:59.1	    -2.993
04/06/2016	15:26:59.2	    -3.017
04/06/2016	15:26:59.3	    -3.038
04/06/2016	15:26:59.4	    -3.065
04/06/2016	15:26:59.5	    -3.083
04/06/2016	15:26:59.6	    -3.105
04/06/2016	15:26:59.7	    -3.126
04/06/2016	15:26:59.8	    -3.149
04/06/2016	15:26:59.9	    -3.173
04/06/2016	15:27:00.0	    -3.192
04/06/2016	15:27:00.1	    -3.224
04/06/2016	15:27:00.2	    -3.242
04/06/2016	15:27:00.3	    -3.268
04/06/2016	15:27:00.4	    -3.259
04/06/2016	15:27:00.5	    -3.244
04/06/2016	15:27:00.6	    -3.229
04/06/2016	15:27:00.7	    -3.210
04/06/2016	15:27:00.8	    -3.191
04/06/2016	15:27:00.9	    -3.171
04/06/2016	15:27:01.0	    -3.157
04/06/2016	15:27:01.1	    -3.129
04/06/2016	15:27:01.2	    -3.111
04/06/2016	15:27:01.3	    -3.092
04/06/2016	15:27:01.4	    -3.071
04/06/2016	15:27:01.5	    -3.053
04/06/2016	15:27:01.6	    -3.030
04/06/2016	15:27:01.7	    -3.006
04/06/2016	15:27:01.8	    -2.983
04/06/2016	15:27:01.9	    -2.960
04/06/2016	15:27:02.0	    -2.938
04/06/2016	15:27:02.1	    -2.917
04/06/2016	15:27:02.2	    -2.891
04/06/2016	15:27:02.3	    -2.871
04/06/2016	15:27:02.4	    -2.856
04/06/2016	15:27:02.5	    -2.823
04/06/2016	15:27:02.6	    -2.801
04/06/2016	15:27:02.7	    -2.775
04/06/2016	15:27:02.8	    -2.749
04/06/2016	15:27:02.9	    -2.726
04/06/2016	15:27:03.0	    -2.700
04/06/2016	15:27:03.1	    -2.676
04/06/2016	15:27:03.2	    -2.654
04/06/2016	15:27:03.3	    -2.629
04/06/2016	15:27:03.4	    -2.603
04/06/2016	15:27:03.5	    -2.575
04/06/2016	15:27:03.6	    -2.550
04/06/2016	15:27:03.7	    -2.521
04/06/2016	15:27:03.8	    -2.497
04/06/2016	15:27:03.9	    -2.462
04/06/2016	15:27:04.0	    -2.427
04/06/2016	15:27:04.1	    -2.395
04/06/2016	15:27:04.2	    -2.364
04/06/2016	15:27:04.3	    -2.332
04/06/2016	15:27:04.4	    -2.298
04/06/2016	15:27:04.5	    -2.269
04/06/2016	15:27:04.6	    -2.236
04/06/2016	15:27:04.7	    -2.201
04/06/2016	15:27:04.8	    -2.169
04/06/2016	15:27:04.9	    -2.135
04/06/2016	15:27:05.0	    -2.098
04/06/2016	15:27:05.1	    -2.067
