VIRTUALBENCH-LOGGER 2.1 REPORT
NATIONAL INSTRUMENTS
DATE CREATED	14:10:44	04/06/2016
04/06/2016	14:16:51.2	    -1.576
04/06/2016	14:16:51.3	    -1.527
04/06/2016	14:16:51.4	    -1.495
04/06/2016	14:16:51.5	    -1.449
04/06/2016	14:16:51.6	    -1.411
04/06/2016	14:16:51.7	    -1.366
04/06/2016	14:16:51.8	    -1.328
04/06/2016	14:16:51.9	    -1.281
04/06/2016	14:16:52.0	    -1.246
04/06/2016	14:16:52.1	    -1.247
04/06/2016	14:16:52.2	    -1.269
04/06/2016	14:16:52.3	    -1.289
04/06/2016	14:16:52.4	    -1.323
04/06/2016	14:16:52.5	    -1.344
04/06/2016	14:16:52.6	    -1.382
04/06/2016	14:16:52.7	    -1.409
04/06/2016	14:16:52.8	    -1.445
04/06/2016	14:16:52.9	    -1.479
04/06/2016	14:16:53.0	    -1.514
04/06/2016	14:16:53.1	    -1.549
04/06/2016	14:16:53.2	    -1.588
04/06/2016	14:16:53.3	    -1.622
04/06/2016	14:16:53.4	    -1.656
04/06/2016	14:16:53.5	    -1.689
04/06/2016	14:16:53.6	    -1.725
04/06/2016	14:16:53.7	    -1.749
04/06/2016	14:16:53.8	    -1.788
04/06/2016	14:16:53.9	    -1.826
04/06/2016	14:16:54.0	    -1.861
04/06/2016	14:16:54.1	    -1.897
04/06/2016	14:16:54.2	    -1.927
04/06/2016	14:16:54.3	    -1.966
04/06/2016	14:16:54.4	    -1.996
04/06/2016	14:16:54.5	    -2.030
04/06/2016	14:16:54.6	    -2.066
04/06/2016	14:16:54.7	    -2.096
04/06/2016	14:16:54.8	    -2.132
04/06/2016	14:16:54.9	    -2.161
04/06/2016	14:16:55.0	    -2.196
04/06/2016	14:16:55.1	    -2.227
04/06/2016	14:16:55.2	    -2.261
04/06/2016	14:16:55.3	    -2.290
04/06/2016	14:16:55.4	    -2.325
04/06/2016	14:16:55.5	    -2.354
04/06/2016	14:16:55.6	    -2.389
04/06/2016	14:16:55.7	    -2.419
04/06/2016	14:16:55.8	    -2.449
04/06/2016	14:16:55.9	    -2.478
04/06/2016	14:16:56.0	    -2.514
04/06/2016	14:16:56.1	    -2.542
04/06/2016	14:16:56.2	    -2.571
04/06/2016	14:16:56.3	    -2.601
04/06/2016	14:16:56.4	    -2.633
04/06/2016	14:16:56.5	    -2.662
04/06/2016	14:16:56.6	    -2.695
04/06/2016	14:16:56.7	    -2.721
04/06/2016	14:16:56.8	    -2.753
04/06/2016	14:16:56.9	    -2.780
04/06/2016	14:16:57.0	    -2.812
04/06/2016	14:16:57.1	    -2.799
04/06/2016	14:16:57.2	    -2.781
04/06/2016	14:16:57.3	    -2.760
04/06/2016	14:16:57.4	    -2.735
04/06/2016	14:16:57.5	    -2.708
04/06/2016	14:16:57.6	    -2.682
04/06/2016	14:16:57.7	    -2.648
04/06/2016	14:16:57.8	    -2.628
04/06/2016	14:16:57.9	    -2.593
04/06/2016	14:16:58.0	    -2.568
04/06/2016	14:16:58.1	    -2.538
04/06/2016	14:16:58.2	    -2.511
04/06/2016	14:16:58.3	    -2.481
04/06/2016	14:16:58.4	    -2.448
04/06/2016	14:16:58.5	    -2.421
04/06/2016	14:16:58.6	    -2.386
04/06/2016	14:16:58.7	    -2.360
04/06/2016	14:16:58.8	    -2.326
04/06/2016	14:16:58.9	    -2.296
04/06/2016	14:16:59.0	    -2.265
04/06/2016	14:16:59.1	    -2.237
04/06/2016	14:16:59.2	    -2.201
04/06/2016	14:16:59.3	    -2.169
04/06/2016	14:16:59.4	    -2.141
04/06/2016	14:16:59.5	    -2.106
04/06/2016	14:16:59.6	    -2.066
04/06/2016	14:16:59.7	    -2.036
04/06/2016	14:16:59.8	    -2.000
04/06/2016	14:16:59.9	    -1.969
04/06/2016	14:17:00.0	    -1.930
04/06/2016	14:17:00.1	    -1.899
04/06/2016	14:17:00.2	    -1.859
04/06/2016	14:17:00.3	    -1.826
04/06/2016	14:17:00.4	    -1.787
04/06/2016	14:17:00.5	    -1.752
04/06/2016	14:17:00.6	    -1.712
04/06/2016	14:17:00.7	    -1.678
04/06/2016	14:17:00.8	    -1.637
04/06/2016	14:17:00.9	    -1.598
04/06/2016	14:17:01.0	    -1.558
04/06/2016	14:17:01.1	    -1.522
04/06/2016	14:17:01.2	    -1.480
04/06/2016	14:17:01.3	    -1.443
04/06/2016	14:17:01.4	    -1.404
04/06/2016	14:17:01.5	    -1.363
04/06/2016	14:17:01.6	    -1.322
04/06/2016	14:17:01.7	    -1.281
04/06/2016	14:17:01.8	    -1.240
04/06/2016	14:17:01.9	    -1.201
04/06/2016	14:17:02.0	    -1.164
04/06/2016	14:17:02.1	    -1.170
04/06/2016	14:17:02.2	    -1.190
04/06/2016	14:17:02.3	    -1.216
04/06/2016	14:17:02.4	    -1.248
04/06/2016	14:17:02.5	    -1.278
04/06/2016	14:17:02.6	    -1.310
04/06/2016	14:17:02.7	    -1.343
04/06/2016	14:17:02.8	    -1.379
04/06/2016	14:17:02.9	    -1.413
04/06/2016	14:17:03.0	    -1.450
04/06/2016	14:17:03.1	    -1.485
04/06/2016	14:17:03.2	    -1.523
04/06/2016	14:17:03.3	    -1.553
04/06/2016	14:17:03.4	    -1.596
04/06/2016	14:17:03.5	    -1.627
04/06/2016	14:17:03.6	    -1.660
04/06/2016	14:17:03.7	    -1.694
04/06/2016	14:17:03.8	    -1.731
04/06/2016	14:17:03.9	    -1.765
04/06/2016	14:17:04.0	    -1.799
04/06/2016	14:17:04.1	    -1.833
04/06/2016	14:17:04.2	    -1.866
04/06/2016	14:17:04.3	    -1.902
04/06/2016	14:17:04.4	    -1.936
04/06/2016	14:17:04.5	    -1.969
04/06/2016	14:17:04.6	    -1.988
04/06/2016	14:17:04.7	    -2.038
04/06/2016	14:17:04.8	    -2.066
04/06/2016	14:17:04.9	    -2.103
04/06/2016	14:17:05.0	    -2.133
04/06/2016	14:17:05.1	    -2.168
04/06/2016	14:17:05.2	    -2.198
04/06/2016	14:17:05.3	    -2.231
04/06/2016	14:17:05.4	    -2.265
04/06/2016	14:17:05.5	    -2.298
04/06/2016	14:17:05.6	    -2.326
04/06/2016	14:17:05.7	    -2.360
04/06/2016	14:17:05.8	    -2.391
04/06/2016	14:17:05.9	    -2.427
04/06/2016	14:17:06.0	    -2.456
04/06/2016	14:17:06.1	    -2.485
04/06/2016	14:17:06.2	    -2.515
04/06/2016	14:17:06.3	    -2.537
04/06/2016	14:17:06.4	    -2.581
04/06/2016	14:17:06.5	    -2.610
04/06/2016	14:17:06.6	    -2.638
04/06/2016	14:17:06.7	    -2.673
04/06/2016	14:17:06.8	    -2.700
04/06/2016	14:17:06.9	    -2.734
04/06/2016	14:17:07.0	    -2.761
04/06/2016	14:17:07.1	    -2.751
04/06/2016	14:17:07.2	    -2.729
04/06/2016	14:17:07.3	    -2.711
04/06/2016	14:17:07.4	    -2.682
04/06/2016	14:17:07.5	    -2.657
04/06/2016	14:17:07.6	    -2.624
04/06/2016	14:17:07.7	    -2.607
04/06/2016	14:17:07.8	    -2.566
04/06/2016	14:17:07.9	    -2.543
04/06/2016	14:17:08.0	    -2.510
04/06/2016	14:17:08.1	    -2.482
04/06/2016	14:17:08.2	    -2.451
04/06/2016	14:17:08.3	    -2.421
04/06/2016	14:17:08.4	    -2.390
04/06/2016	14:17:08.5	    -2.355
04/06/2016	14:17:08.6	    -2.329
04/06/2016	14:17:08.7	    -2.292
04/06/2016	14:17:08.8	    -2.267
04/06/2016	14:17:08.9	    -2.231
04/06/2016	14:17:09.0	    -2.200
04/06/2016	14:17:09.1	    -2.166
04/06/2016	14:17:09.2	    -2.135
04/06/2016	14:17:09.3	    -2.105
04/06/2016	14:17:09.4	    -2.072
04/06/2016	14:17:09.5	    -2.034
04/06/2016	14:17:09.6	    -2.003
04/06/2016	14:17:09.7	    -1.967
04/06/2016	14:17:09.8	    -1.936
04/06/2016	14:17:09.9	    -1.902
04/06/2016	14:17:10.0	    -1.864
04/06/2016	14:17:10.1	    -1.832
04/06/2016	14:17:10.2	    -1.794
04/06/2016	14:17:10.3	    -1.762
04/06/2016	14:17:10.4	    -1.722
04/06/2016	14:17:10.5	    -1.686
04/06/2016	14:17:10.6	    -1.640
04/06/2016	14:17:10.7	    -1.612
04/06/2016	14:17:10.8	    -1.577
04/06/2016	14:17:10.9	    -1.534
04/06/2016	14:17:11.0	    -1.502
04/06/2016	14:17:11.1	    -1.456
04/06/2016	14:17:11.2	    -1.422
04/06/2016	14:17:11.3	    -1.380
04/06/2016	14:17:11.4	    -1.345
04/06/2016	14:17:11.5	    -1.301
04/06/2016	14:17:11.6	    -1.266
04/06/2016	14:17:11.7	    -1.222
04/06/2016	14:17:11.8	    -1.187
04/06/2016	14:17:11.9	    -1.140
04/06/2016	14:17:12.0	    -1.108
04/06/2016	14:17:12.1	    -1.115
04/06/2016	14:17:12.2	    -1.137
04/06/2016	14:17:12.3	    -1.167
04/06/2016	14:17:12.4	    -1.195
04/06/2016	14:17:12.5	    -1.229
04/06/2016	14:17:12.6	    -1.259
04/06/2016	14:17:12.7	    -1.295
04/06/2016	14:17:12.8	    -1.327
04/06/2016	14:17:12.9	    -1.365
04/06/2016	14:17:13.0	    -1.401
04/06/2016	14:17:13.1	    -1.436
04/06/2016	14:17:13.2	    -1.470
04/06/2016	14:17:13.3	    -1.508
04/06/2016	14:17:13.4	    -1.543
04/06/2016	14:17:13.5	    -1.578
04/06/2016	14:17:13.6	    -1.611
04/06/2016	14:17:13.7	    -1.649
04/06/2016	14:17:13.8	    -1.685
04/06/2016	14:17:13.9	    -1.716
04/06/2016	14:17:14.0	    -1.750
04/06/2016	14:17:14.1	    -1.785
04/06/2016	14:17:14.2	    -1.819
04/06/2016	14:17:14.3	    -1.852
04/06/2016	14:17:14.4	    -1.889
04/06/2016	14:17:14.5	    -1.920
04/06/2016	14:17:14.6	    -1.955
04/06/2016	14:17:14.7	    -1.989
04/06/2016	14:17:14.8	    -2.021
04/06/2016	14:17:14.9	    -2.055
04/06/2016	14:17:15.0	    -2.088
04/06/2016	14:17:15.1	    -2.120
04/06/2016	14:17:15.2	    -2.153
04/06/2016	14:17:15.3	    -2.189
04/06/2016	14:17:15.4	    -2.219
04/06/2016	14:17:15.5	    -2.250
04/06/2016	14:17:15.6	    -2.287
04/06/2016	14:17:15.7	    -2.315
04/06/2016	14:17:15.8	    -2.349
04/06/2016	14:17:15.9	    -2.379
04/06/2016	14:17:16.0	    -2.414
04/06/2016	14:17:16.1	    -2.443
04/06/2016	14:17:16.2	    -2.476
04/06/2016	14:17:16.3	    -2.507
04/06/2016	14:17:16.4	    -2.536
04/06/2016	14:17:16.5	    -2.569
04/06/2016	14:17:16.6	    -2.596
04/06/2016	14:17:16.7	    -2.632
04/06/2016	14:17:16.8	    -2.661
04/06/2016	14:17:16.9	    -2.694
04/06/2016	14:17:17.0	    -2.722
04/06/2016	14:17:17.1	    -2.711
04/06/2016	14:17:17.2	    -2.695
04/06/2016	14:17:17.3	    -2.670
04/06/2016	14:17:17.4	    -2.643
04/06/2016	14:17:17.5	    -2.614
04/06/2016	14:17:17.6	    -2.587
04/06/2016	14:17:17.7	    -2.556
04/06/2016	14:17:17.8	    -2.528
04/06/2016	14:17:17.9	    -2.498
04/06/2016	14:17:18.0	    -2.468
04/06/2016	14:17:18.1	    -2.437
04/06/2016	14:17:18.2	    -2.404
04/06/2016	14:17:18.3	    -2.377
04/06/2016	14:17:18.4	    -2.345
04/06/2016	14:17:18.5	    -2.314
04/06/2016	14:17:18.6	    -2.282
04/06/2016	14:17:18.7	    -2.250
04/06/2016	14:17:18.8	    -2.216
04/06/2016	14:17:18.9	    -2.187
04/06/2016	14:17:19.0	    -2.156
04/06/2016	14:17:19.1	    -2.117
04/06/2016	14:17:19.2	    -2.089
04/06/2016	14:17:19.3	    -2.061
04/06/2016	14:17:19.4	    -2.023
04/06/2016	14:17:19.5	    -1.986
04/06/2016	14:17:19.6	    -1.955
04/06/2016	14:17:19.7	    -1.922
04/06/2016	14:17:19.8	    -1.884
04/06/2016	14:17:19.9	    -1.855
04/06/2016	14:17:20.0	    -1.817
04/06/2016	14:17:20.1	    -1.786
04/06/2016	14:17:20.2	    -1.747
04/06/2016	14:17:20.3	    -1.712
04/06/2016	14:17:20.4	    -1.677
04/06/2016	14:17:20.5	    -1.638
04/06/2016	14:17:20.6	    -1.604
04/06/2016	14:17:20.7	    -1.555
04/06/2016	14:17:20.8	    -1.533
04/06/2016	14:17:20.9	    -1.489
04/06/2016	14:17:21.0	    -1.452
04/06/2016	14:17:21.1	    -1.415
04/06/2016	14:17:21.2	    -1.376
04/06/2016	14:17:21.3	    -1.338
04/06/2016	14:17:21.4	    -1.299
04/06/2016	14:17:21.5	    -1.259
04/06/2016	14:17:21.6	    -1.218
04/06/2016	14:17:21.7	    -1.179
04/06/2016	14:17:21.8	    -1.141
04/06/2016	14:17:21.9	    -1.100
04/06/2016	14:17:22.0	    -1.065
04/06/2016	14:17:22.1	    -1.068
04/06/2016	14:17:22.2	    -1.097
04/06/2016	14:17:22.3	    -1.118
04/06/2016	14:17:22.4	    -1.157
04/06/2016	14:17:22.5	    -1.186
04/06/2016	14:17:22.6	    -1.219
04/06/2016	14:17:22.7	    -1.253
04/06/2016	14:17:22.8	    -1.290
04/06/2016	14:17:22.9	    -1.323
04/06/2016	14:17:23.0	    -1.364
04/06/2016	14:17:23.1	    -1.396
04/06/2016	14:17:23.2	    -1.434
04/06/2016	14:17:23.3	    -1.466
04/06/2016	14:17:23.4	    -1.507
04/06/2016	14:17:23.5	    -1.536
04/06/2016	14:17:23.6	    -1.572
04/06/2016	14:17:23.7	    -1.608
04/06/2016	14:17:23.8	    -1.644
04/06/2016	14:17:23.9	    -1.680
04/06/2016	14:17:24.0	    -1.713
04/06/2016	14:17:24.1	    -1.750
04/06/2016	14:17:24.2	    -1.776
04/06/2016	14:17:24.3	    -1.816
04/06/2016	14:17:24.4	    -1.849
04/06/2016	14:17:24.5	    -1.881
04/06/2016	14:17:24.6	    -1.919
04/06/2016	14:17:24.7	    -1.948
04/06/2016	14:17:24.8	    -1.985
04/06/2016	14:17:24.9	    -2.017
04/06/2016	14:17:25.0	    -2.050
04/06/2016	14:17:25.1	    -2.089
04/06/2016	14:17:25.2	    -2.116
04/06/2016	14:17:25.3	    -2.149
04/06/2016	14:17:25.4	    -2.180
04/06/2016	14:17:25.5	    -2.217
04/06/2016	14:17:25.6	    -2.247
04/06/2016	14:17:25.7	    -2.280
04/06/2016	14:17:25.8	    -2.312
04/06/2016	14:17:25.9	    -2.342
04/06/2016	14:17:26.0	    -2.376
04/06/2016	14:17:26.1	    -2.408
04/06/2016	14:17:26.2	    -2.438
04/06/2016	14:17:26.3	    -2.472
04/06/2016	14:17:26.4	    -2.506
04/06/2016	14:17:26.5	    -2.532
04/06/2016	14:17:26.6	    -2.566
04/06/2016	14:17:26.7	    -2.596
04/06/2016	14:17:26.8	    -2.629
04/06/2016	14:17:26.9	    -2.660
04/06/2016	14:17:27.0	    -2.691
04/06/2016	14:17:27.1	    -2.680
04/06/2016	14:17:27.2	    -2.663
04/06/2016	14:17:27.3	    -2.636
04/06/2016	14:17:27.4	    -2.609
04/06/2016	14:17:27.5	    -2.585
04/06/2016	14:17:27.6	    -2.550
04/06/2016	14:17:27.7	    -2.527
04/06/2016	14:17:27.8	    -2.492
04/06/2016	14:17:27.9	    -2.467
04/06/2016	14:17:28.0	    -2.433
04/06/2016	14:17:28.1	    -2.401
04/06/2016	14:17:28.2	    -2.373
04/06/2016	14:17:28.3	    -2.339
04/06/2016	14:17:28.4	    -2.312
04/06/2016	14:17:28.5	    -2.275
04/06/2016	14:17:28.6	    -2.244
04/06/2016	14:17:28.7	    -2.213
04/06/2016	14:17:28.8	    -2.177
04/06/2016	14:17:28.9	    -2.151
04/06/2016	14:17:29.0	    -2.112
04/06/2016	14:17:29.1	    -2.085
04/06/2016	14:17:29.2	    -2.054
04/06/2016	14:17:29.3	    -2.021
04/06/2016	14:17:29.4	    -1.985
04/06/2016	14:17:29.5	    -1.946
04/06/2016	14:17:29.6	    -1.915
04/06/2016	14:17:29.7	    -1.879
04/06/2016	14:17:29.8	    -1.848
04/06/2016	14:17:29.9	    -1.814
04/06/2016	14:17:30.0	    -1.776
04/06/2016	14:17:30.1	    -1.744
04/06/2016	14:17:30.2	    -1.710
04/06/2016	14:17:30.3	    -1.676
04/06/2016	14:17:30.4	    -1.637
04/06/2016	14:17:30.5	    -1.601
04/06/2016	14:17:30.6	    -1.563
04/06/2016	14:17:30.7	    -1.530
04/06/2016	14:17:30.8	    -1.491
04/06/2016	14:17:30.9	    -1.451
04/06/2016	14:17:31.0	    -1.417
04/06/2016	14:17:31.1	    -1.375
04/06/2016	14:17:31.2	    -1.339
04/06/2016	14:17:31.3	    -1.300
04/06/2016	14:17:31.4	    -1.263
04/06/2016	14:17:31.5	    -1.219
04/06/2016	14:17:31.6	    -1.187
04/06/2016	14:17:31.7	    -1.139
04/06/2016	14:17:31.8	    -1.106
04/06/2016	14:17:31.9	    -1.064
04/06/2016	14:17:32.0	    -1.025
04/06/2016	14:17:32.1	    -1.036
04/06/2016	14:17:32.2	    -1.054
04/06/2016	14:17:32.3	    -1.090
04/06/2016	14:17:32.4	    -1.117
04/06/2016	14:17:32.5	    -1.150
04/06/2016	14:17:32.6	    -1.187
04/06/2016	14:17:32.7	    -1.216
04/06/2016	14:17:32.8	    -1.257
04/06/2016	14:17:32.9	    -1.288
04/06/2016	14:17:33.0	    -1.329
04/06/2016	14:17:33.1	    -1.366
04/06/2016	14:17:33.2	    -1.395
04/06/2016	14:17:33.3	    -1.436
04/06/2016	14:17:33.4	    -1.469
04/06/2016	14:17:33.5	    -1.506
04/06/2016	14:17:33.6	    -1.541
04/06/2016	14:17:33.7	    -1.577
04/06/2016	14:17:33.8	    -1.621
04/06/2016	14:17:33.9	    -1.647
04/06/2016	14:17:34.0	    -1.681
04/06/2016	14:17:34.1	    -1.712
04/06/2016	14:17:34.2	    -1.745
04/06/2016	14:17:34.3	    -1.782
04/06/2016	14:17:34.4	    -1.814
04/06/2016	14:17:34.5	    -1.854
04/06/2016	14:17:34.6	    -1.881
04/06/2016	14:17:34.7	    -1.917
04/06/2016	14:17:34.8	    -1.949
04/06/2016	14:17:34.9	    -1.985
04/06/2016	14:17:35.0	    -2.016
04/06/2016	14:17:35.1	    -2.052
04/06/2016	14:17:35.2	    -2.080
04/06/2016	14:17:35.3	    -2.117
04/06/2016	14:17:35.4	    -2.149
04/06/2016	14:17:35.5	    -2.184
04/06/2016	14:17:35.6	    -2.217
04/06/2016	14:17:35.7	    -2.246
04/06/2016	14:17:35.8	    -2.283
04/06/2016	14:17:35.9	    -2.309
04/06/2016	14:17:36.0	    -2.345
04/06/2016	14:17:36.1	    -2.379
04/06/2016	14:17:36.2	    -2.408
04/06/2016	14:17:36.3	    -2.442
04/06/2016	14:17:36.4	    -2.471
04/06/2016	14:17:36.5	    -2.507
04/06/2016	14:17:36.6	    -2.537
04/06/2016	14:17:36.7	    -2.567
04/06/2016	14:17:36.8	    -2.599
04/06/2016	14:17:36.9	    -2.630
04/06/2016	14:17:37.0	    -2.662
04/06/2016	14:17:37.1	    -2.654
04/06/2016	14:17:37.2	    -2.636
04/06/2016	14:17:37.3	    -2.612
04/06/2016	14:17:37.4	    -2.582
04/06/2016	14:17:37.5	    -2.556
04/06/2016	14:17:37.6	    -2.523
04/06/2016	14:17:37.7	    -2.494
04/06/2016	14:17:37.8	    -2.467
04/06/2016	14:17:37.9	    -2.435
04/06/2016	14:17:38.0	    -2.405
04/06/2016	14:17:38.1	    -2.379
04/06/2016	14:17:38.2	    -2.342
04/06/2016	14:17:38.3	    -2.298
04/06/2016	14:17:38.4	    -2.276
04/06/2016	14:17:38.5	    -2.244
04/06/2016	14:17:38.6	    -2.216
04/06/2016	14:17:38.7	    -2.179
04/06/2016	14:17:38.8	    -2.151
04/06/2016	14:17:38.9	    -2.115
04/06/2016	14:17:39.0	    -2.085
04/06/2016	14:17:39.1	    -2.050
04/06/2016	14:17:39.2	    -2.023
04/06/2016	14:17:39.3	    -1.982
04/06/2016	14:17:39.4	    -1.951
04/06/2016	14:17:39.5	    -1.911
04/06/2016	14:17:39.6	    -1.882
04/06/2016	14:17:39.7	    -1.848
04/06/2016	14:17:39.8	    -1.806
04/06/2016	14:17:39.9	    -1.783
04/06/2016	14:17:40.0	    -1.742
04/06/2016	14:17:40.1	    -1.713
04/06/2016	14:17:40.2	    -1.678
04/06/2016	14:17:40.3	    -1.639
04/06/2016	14:17:40.4	    -1.606
04/06/2016	14:17:40.5	    -1.567
04/06/2016	14:17:40.6	    -1.534
04/06/2016	14:17:40.7	    -1.498
04/06/2016	14:17:40.8	    -1.458
04/06/2016	14:17:40.9	    -1.434
04/06/2016	14:17:41.0	    -1.384
04/06/2016	14:17:41.1	    -1.345
04/06/2016	14:17:41.2	    -1.307
04/06/2016	14:17:41.3	    -1.269
