Project Name:,Epoxy Study,Specimen ID/Lab #,10,Technician:,AM,Date:,10/7/2016 9:54 AM,File Version,1.2
Specimen Diamenter:,0.00,inch,Specimen Height:,1.50,Specimen Width:,3.00,Specimen Length:,6.00,Specimen Density:,
Gage 1 Length:,0.000,inch,Gage 2 Length:,0.000,Gage 3 Length:,0.000,Gage 4 Length:,0.000,Load Drop,93
Test Frame:,SWI Overlay,Unit System:,SAE(Inch/lb-f/F),Remarks:,Your Remarks Here,Loading/Unloading Time,5.000000,sec,Temperature:,72.0,F

Actuator PID:,-6.000000,0.000000,0.000000,Load PID:,-3.000000,0.000000,0.000000,Pressure PID:,3.000000,0.000000,0.000000

Actuator,Load Cell,Temperature,Time
0.00000000/0.02250000/0.00000000/0.00000000/0,11.34490000/198.56000000/0.00000000/0.00000000/2,0.00000000/1.00000000/0.00000000/0.00000000/7,sec
0.108296,709.365409,71.960000,9.840000
0.108505,701.589560,71.960000,9.880000
0.108693,693.956679,71.960000,9.920000
0.108912,685.798036,71.960000,9.960000
0.109131,677.703775,71.960000,10.000000
0.109298,660.521485,71.960000,10.040000
0.109374,636.819286,71.960000,10.080000
0.109440,616.011621,71.960000,10.120000
0.109433,583.605702,71.960000,10.160000
0.109351,545.084682,71.960000,10.200000
0.109225,507.525193,71.960000,10.240000
0.109063,471.475910,71.960000,10.280000
0.108895,437.847567,71.960000,10.320000
0.108723,406.072814,71.960000,10.360000
0.108572,376.897379,71.960000,10.400000
0.108351,349.631987,71.960000,10.440000
0.108138,324.663268,71.960000,10.480000
0.107926,301.809290,71.960000,10.520000
0.107729,280.044237,71.960000,10.560000
0.107529,260.454735,71.960000,10.600000
0.107347,241.840800,71.960000,10.640000
0.107150,224.578031,71.960000,10.680000
0.106982,208.686370,71.960000,10.720000
0.106771,193.084941,71.960000,10.760000
0.106588,178.947893,71.960000,10.800000
0.106361,165.099478,71.960000,10.840000
0.106157,151.778993,71.960000,10.880000
0.105967,140.138096,71.960000,10.920000
0.105769,128.455919,71.960000,10.960000
0.105571,117.798177,71.960000,11.000000
0.105350,107.191579,71.960000,11.040000
0.105156,97.168080,71.960000,11.080000
0.104963,88.327161,71.960000,11.120000
0.104752,79.107341,71.960000,11.160000
0.104526,70.810623,71.960000,11.200000
