Project Name:,Epoxy and Weights Study,Specimen ID/Lab #,5 lbs - 2500 psi - 1,Technician:,AM,Date:,8/26/2016 11:27 AM,File Version,1.2
Specimen Diamenter:,0.00,inch,Specimen Height:,1.50,Specimen Width:,3.00,Specimen Length:,6.00,Specimen Density:,
Gage 1 Length:,0.000,inch,Gage 2 Length:,0.000,Gage 3 Length:,0.000,Gage 4 Length:,0.000,Load Drop,93
Test Frame:,SWI Overlay,Unit System:,SAE(Inch/lb-f/F),Remarks:,Your Remarks Here,Loading/Unloading Time,5.000000,sec,Temperature:,77.0,F

Actuator PID:,4.000000,0.000000,0.000000,Load PID:,-5.000000,0.000000,0.000000,Pressure PID:,0.000000,0.000000,0.000000

Actuator,Load 5kip,Temperature,Time
0.00000000/-0.00956500/0.00000000/0.00000000/0,-11.06230000/492.22300000/0.00000000/0.00000000/2,0.00000000/1.00000000/0.00000000/0.00000000/7,sec
[NEW],0.000000,0.022474,0.022474,0.000000,6250.000000,0.000000,625.000000,0.000000,-5.000000,0.000000,0.000000,1.000000
-0.002282,-0.108824,77.000000,0.499200
-0.002272,0.573259,77.000000,0.999200
-0.002278,0.785394,77.000000,1.499200
-0.002276,0.636415,77.000000,1.999200
-0.002276,0.419514,77.000000,2.499200
-0.002273,0.446394,77.000000,2.999200
-0.002275,0.300771,77.000000,3.499200
-0.002272,0.763952,77.000000,3.999200
-0.002273,0.554175,77.000000,4.499200
-0.002272,0.443934,77.000000,4.999200
[NEW],5.000000,-1.317303,-1.317303,0.100000,12500000.593718,0.000000,50.000000,0.000000,4.000000,0.000000,0.000000,0.000000
-0.002269,1.454656,77.000000,5.040000
-0.002162,47.648392,77.000000,5.080000
-0.001942,116.091006,77.000000,5.120000
-0.001741,171.310340,77.000000,5.160000
-0.001536,221.873243,77.000000,5.200000
-0.001337,267.052906,77.000000,5.240000
-0.001133,309.361330,77.000000,5.280000
-0.000932,348.387478,77.000000,5.320000
-0.000726,385.361114,77.000000,5.360000
-0.000523,418.703255,77.000000,5.400000
-0.000323,451.077980,77.000000,5.440000
-0.000120,481.424925,77.000000,5.480000
0.000078,509.755094,77.000000,5.520000
0.000284,536.410663,77.000000,5.560000
0.000489,561.848557,77.000000,5.600000
0.000684,585.257967,77.000000,5.640000
0.000886,607.778002,77.000000,5.680000
0.001093,628.929558,77.000000,5.720000
0.001295,648.461966,77.000000,5.760000
0.001497,667.109634,77.000000,5.800000
0.001697,684.425909,77.000000,5.840000
0.001897,700.532310,77.000000,5.880000
0.002102,715.981582,77.000000,5.920000
0.002301,730.474645,77.000000,5.960000
0.002507,743.984389,77.000000,6.000000
0.002708,757.218466,77.000000,6.040000
0.002912,768.833570,77.000000,6.080000
0.003111,781.048125,77.000000,6.120000
0.003310,792.397009,77.000000,6.160000
0.003514,803.697543,77.000000,6.200000
0.003715,814.122256,77.000000,6.240000
0.003916,824.589041,77.000000,6.280000
0.004116,834.429267,77.000000,6.320000
0.004320,843.691988,77.000000,6.360000
0.004520,853.249447,77.000000,6.400000
0.004722,862.369406,77.000000,6.440000
0.004926,871.381398,77.000000,6.480000
0.005129,879.861126,77.000000,6.520000
0.005329,887.775378,77.000000,6.560000
0.005528,896.377801,77.000000,6.600000
0.005733,904.248456,77.000000,6.640000
0.005935,911.372557,77.000000,6.680000
0.006133,918.841036,77.000000,6.720000
0.006334,925.782062,77.000000,6.760000
0.006536,932.634368,77.000000,6.800000
0.006741,939.357760,77.000000,6.840000
0.006943,945.570539,77.000000,6.880000
0.007146,951.210156,77.000000,6.920000
0.007346,956.763224,77.000000,6.960000
0.007549,962.542552,77.000000,7.000000
0.007746,967.747428,77.000000,7.040000
0.007949,973.147934,77.000000,7.080000
0.008148,977.844602,77.000000,7.120000
0.008353,982.171603,77.000000,7.160000
0.008554,986.978820,77.000000,7.200000
0.008759,991.255123,77.000000,7.240000
0.008959,994.914490,77.000000,7.280000
0.009164,998.890598,77.000000,7.320000
0.009363,1001.674731,77.000000,7.360000
0.009564,1005.204890,77.000000,7.400000
0.009768,1008.523223,77.000000,7.440000
0.009971,1011.168994,77.000000,7.480000
0.010170,1013.367876,77.000000,7.520000
0.010373,1015.856039,77.000000,7.560000
0.010576,1017.557219,77.000000,7.600000
0.010778,1019.290319,77.000000,7.640000
0.010977,1020.051484,77.000000,7.680000
0.011179,1020.778734,77.000000,7.720000
0.011381,1021.466552,77.000000,7.760000
0.011582,1022.134068,77.000000,7.800000
0.011782,1022.206946,77.000000,7.840000
0.011987,1022.852751,77.000000,7.880000
0.012189,1022.252479,77.000000,7.920000
0.012393,1021.989017,77.000000,7.960000
0.012596,1022.253536,77.000000,8.000000
0.012795,1021.356473,77.000000,8.040000
0.012999,1021.237592,77.000000,8.080000
0.013200,1020.559280,77.000000,8.120000
0.013396,1019.368478,77.000000,8.160000
0.013602,1018.472706,77.000000,8.200000
0.013804,1016.770118,77.000000,8.240000
0.014006,1015.350943,77.000000,8.280000
0.014211,1013.664081,77.000000,8.320000
0.014409,1011.093182,77.000000,8.360000
0.014613,1008.865195,77.000000,8.400000
0.014815,1005.745427,77.000000,8.440000
0.015014,1002.685980,77.000000,8.480000
0.015219,999.632165,77.000000,8.520000
0.015420,995.487417,77.000000,8.560000
0.015623,991.306994,77.000000,8.600000
0.015828,986.325504,77.000000,8.640000
0.016027,981.105666,77.000000,8.680000
0.016229,975.429200,77.000000,8.720000
0.016430,968.850037,77.000000,8.760000
0.016635,962.125120,77.000000,8.800000
0.016842,953.919827,77.000000,8.840000
0.017040,945.716294,77.000000,8.880000
0.017246,936.877753,77.000000,8.920000
0.017448,926.148210,77.000000,8.960000
0.017649,915.108615,77.000000,9.000000
0.017853,903.224298,77.000000,9.040000
0.018057,889.999551,77.000000,9.080000
0.018255,875.201130,77.000000,9.120000
0.018467,859.608744,77.000000,9.160000
0.018670,841.953489,77.000000,9.200000
0.018873,822.612487,77.000000,9.240000
0.019080,800.724352,77.000000,9.280000
0.019280,775.965182,77.000000,9.320000
0.019494,747.421309,77.000000,9.360000
0.019707,713.715221,77.000000,9.400000
0.019933,670.725169,77.000000,9.440000
0.020195,613.873074,77.000000,9.480000
0.020500,542.403461,77.000000,9.520000
0.020840,462.965612,77.000000,9.560000
0.021177,384.657687,77.000000,9.600000
0.021371,315.558032,77.000000,9.640000
0.021496,272.857026,77.000000,9.680000
0.021608,244.555609,77.000000,9.720000
0.021698,223.076236,77.000000,9.760000
0.021772,206.943106,77.000000,9.800000
0.021876,199.922616,77.000000,9.840000
0.022089,200.727364,77.000000,9.880000
0.022292,196.355915,77.000000,9.920000
0.022493,191.194843,77.000000,9.960000
0.022697,186.524990,77.000000,10.000000
0.022815,173.447098,77.000000,10.040000
0.022858,159.560571,77.000000,10.080000
0.022740,134.491363,77.000000,10.120000
0.022557,110.847763,77.000000,10.160000
0.022354,90.838703,77.000000,10.200000
0.022137,73.999594,77.000000,10.240000
0.021927,60.150041,77.000000,10.280000
0.021719,48.200493,77.000000,10.320000
0.021510,37.502456,77.000000,10.360000
0.021301,28.557848,77.000000,10.400000
0.021099,20.649485,77.000000,10.440000
0.020896,13.624174,77.000000,10.480000
