VIRTUALBENCH-LOGGER 2.1 REPORT
NATIONAL INSTRUMENTS
DATE CREATED	10:00:06	10/22/2015
10/22/2015	10:06:42.63	  -4.07928
10/22/2015	10:06:42.67	  -4.13452
10/22/2015	10:06:42.71	  -4.09485
10/22/2015	10:06:42.75	  -4.10370
10/22/2015	10:06:42.79	  -4.10370
10/22/2015	10:06:42.83	  -4.08325
10/22/2015	10:06:42.87	  -4.13300
10/22/2015	10:06:42.91	  -4.09485
10/22/2015	10:06:42.95	  -4.09973
10/22/2015	10:06:42.99	  -4.10797
10/22/2015	10:06:43.03	  -4.08234
10/22/2015	10:06:43.07	  -4.13330
10/22/2015	10:06:43.11	  -4.09485
10/22/2015	10:06:43.15	  -4.10065
10/22/2015	10:06:43.19	  -4.10858
10/22/2015	10:06:43.23	  -4.07837
10/22/2015	10:06:43.27	  -4.13361
10/22/2015	10:06:43.31	  -4.09424
10/22/2015	10:06:43.35	  -4.10095
10/22/2015	10:06:43.39	  -4.10980
10/22/2015	10:06:43.43	  -4.07806
10/22/2015	10:06:43.47	  -4.13513
10/22/2015	10:06:43.51	  -4.09180
10/22/2015	10:06:43.55	  -4.10767
10/22/2015	10:06:43.59	  -4.10675
10/22/2015	10:06:43.63	  -4.07684
10/22/2015	10:06:43.67	  -4.13635
10/22/2015	10:06:43.71	  -4.09088
10/22/2015	10:06:43.75	  -4.10583
10/22/2015	10:06:43.79	  -4.10645
10/22/2015	10:06:43.83	  -4.07532
10/22/2015	10:06:43.87	  -4.13574
10/22/2015	10:06:43.91	  -4.09546
10/22/2015	10:06:43.95	  -4.10217
10/22/2015	10:06:43.99	  -4.10706
10/22/2015	10:06:44.03	  -4.07928
10/22/2015	10:06:44.07	  -4.13605
10/22/2015	10:06:44.11	  -4.08997
10/22/2015	10:06:44.15	  -4.10767
10/22/2015	10:06:44.19	  -4.10187
10/22/2015	10:06:44.23	  -4.07654
10/22/2015	10:06:44.27	  -4.13757
10/22/2015	10:06:44.31	  -4.09088
10/22/2015	10:06:44.35	  -4.10614
10/22/2015	10:06:44.39	  -4.10492
10/22/2015	10:06:44.43	  -4.08478
10/22/2015	10:06:44.47	  -4.13208
10/22/2015	10:06:44.51	  -4.09668
10/22/2015	10:06:44.55	  -4.09729
10/22/2015	10:06:44.59	  -4.10553
10/22/2015	10:06:44.63	  -4.07928
10/22/2015	10:06:44.67	  -4.13483
10/22/2015	10:06:44.71	  -4.09332
10/22/2015	10:06:44.75	  -4.10400
10/22/2015	10:06:44.79	  -4.10339
10/22/2015	10:06:44.83	  -4.08020
10/22/2015	10:06:44.87	  -4.13818
10/22/2015	10:06:44.91	  -4.09271
10/22/2015	10:06:44.95	  -4.10461
10/22/2015	10:06:44.99	  -4.10278
10/22/2015	10:06:45.03	  -4.08173
10/22/2015	10:06:45.07	  -4.13391
10/22/2015	10:06:45.11	  -4.08997
10/22/2015	10:06:45.15	  -4.10187
10/22/2015	10:06:45.19	  -4.10217
10/22/2015	10:06:45.23	  -4.08386
10/22/2015	10:06:45.27	  -4.13422
10/22/2015	10:06:45.31	  -4.09058
10/22/2015	10:06:45.35	  -4.10553
10/22/2015	10:06:45.39	  -4.10645
10/22/2015	10:06:45.43	  -4.07776
10/22/2015	10:06:45.47	  -4.13818
10/22/2015	10:06:45.51	  -4.09180
10/22/2015	10:06:45.55	  -4.10309
10/22/2015	10:06:45.59	  -4.10828
10/22/2015	10:06:45.63	  -4.07898
10/22/2015	10:06:45.67	  -4.13452
10/22/2015	10:06:45.71	  -4.09637
10/22/2015	10:06:45.75	  -4.10065
10/22/2015	10:06:45.79	  -4.10278
10/22/2015	10:06:45.83	  -4.08356
10/22/2015	10:06:45.87	  -4.13330
10/22/2015	10:06:45.91	  -4.09088
10/22/2015	10:06:45.95	  -4.10339
10/22/2015	10:06:45.99	  -4.10187
10/22/2015	10:06:46.03	  -4.08051
10/22/2015	10:06:46.07	  -4.13513
10/22/2015	10:06:46.11	  -4.08875
10/22/2015	10:06:46.15	  -4.10370
10/22/2015	10:06:46.19	  -4.10278
10/22/2015	10:06:46.23	  -4.07684
10/22/2015	10:06:46.27	  -4.13666
10/22/2015	10:06:46.31	  -4.09088
10/22/2015	10:06:46.35	  -4.10278
10/22/2015	10:06:46.39	  -4.10553
10/22/2015	10:06:46.43	  -4.07623
10/22/2015	10:06:46.47	  -4.13361
10/22/2015	10:06:46.51	  -4.09515
10/22/2015	10:06:46.55	  -4.10095
10/22/2015	10:06:46.59	  -4.10706
10/22/2015	10:06:46.63	  -4.07990
10/22/2015	10:06:46.67	  -4.13666
10/22/2015	10:06:46.71	  -4.09210
10/22/2015	10:06:46.75	  -4.10522
10/22/2015	10:06:46.79	  -4.10095
10/22/2015	10:06:46.83	  -4.07928
10/22/2015	10:06:46.87	  -4.13300
10/22/2015	10:06:46.91	  -4.09088
10/22/2015	10:06:46.95	  -4.10370
10/22/2015	10:06:46.99	  -4.10492
10/22/2015	10:06:47.03	  -4.08112
10/22/2015	10:06:47.07	  -4.13361
10/22/2015	10:06:47.11	  -4.08936
10/22/2015	10:06:47.15	  -4.10309
10/22/2015	10:06:47.19	  -4.10400
10/22/2015	10:06:47.23	  -4.07928
10/22/2015	10:06:47.27	  -4.13818
10/22/2015	10:06:47.31	  -4.09180
10/22/2015	10:06:47.35	  -4.10461
10/22/2015	10:06:47.39	  -4.10126
10/22/2015	10:06:47.43	  -4.08295
10/22/2015	10:06:47.47	  -4.13269
10/22/2015	10:06:47.51	  -4.09271
10/22/2015	10:06:47.55	  -4.10278
10/22/2015	10:06:47.59	  -4.10004
10/22/2015	10:06:47.63	  -4.08203
10/22/2015	10:06:47.67	  -4.13208
10/22/2015	10:06:47.71	  -4.09454
10/22/2015	10:06:47.75	  -4.10034
10/22/2015	10:06:47.79	  -4.10400
10/22/2015	10:06:47.83	  -4.08173
10/22/2015	10:06:47.87	  -4.13239
10/22/2015	10:06:47.91	  -4.09210
10/22/2015	10:06:47.95	  -4.09790
10/22/2015	10:06:47.99	  -4.10706
10/22/2015	10:06:48.03	  -4.07776
10/22/2015	10:06:48.07	  -4.13513
10/22/2015	10:06:48.11	  -4.09210
10/22/2015	10:06:48.15	  -4.10004
10/22/2015	10:06:48.19	  -4.10706
10/22/2015	10:06:48.23	  -4.07806
10/22/2015	10:06:48.27	  -4.13422
10/22/2015	10:06:48.31	  -4.09363
10/22/2015	10:06:48.35	  -4.09973
10/22/2015	10:06:48.39	  -4.10583
10/22/2015	10:06:48.43	  -4.07776
10/22/2015	10:06:48.47	  -4.13513
10/22/2015	10:06:48.51	  -4.09302
10/22/2015	10:06:48.55	  -4.10034
10/22/2015	10:06:48.59	  -4.10492
10/22/2015	10:06:48.63	  -4.07898
10/22/2015	10:06:48.67	  -4.13330
10/22/2015	10:06:48.71	  -4.09119
10/22/2015	10:06:48.75	  -4.10034
10/22/2015	10:06:48.79	  -4.10095
10/22/2015	10:06:48.83	  -4.07990
10/22/2015	10:06:48.87	  -4.13055
10/22/2015	10:06:48.91	  -4.09363
10/22/2015	10:06:48.95	  -4.09790
10/22/2015	10:06:48.99	  -4.10278
10/22/2015	10:06:49.03	  -4.07867
10/22/2015	10:06:49.07	  -4.13086
10/22/2015	10:06:49.11	  -4.09424
10/22/2015	10:06:49.15	  -4.10065
10/22/2015	10:06:49.19	  -4.10400
10/22/2015	10:06:49.23	  -4.07837
10/22/2015	10:06:49.27	  -4.13391
10/22/2015	10:06:49.31	  -4.09210
10/22/2015	10:06:49.35	  -4.09851
10/22/2015	10:06:49.39	  -4.11560
10/22/2015	10:06:49.43	  -4.09729
10/22/2015	10:06:49.47	  -4.16382
10/22/2015	10:06:49.51	  -4.12567
10/22/2015	10:06:49.55	  -4.13696
10/22/2015	10:06:49.59	  -4.14764
10/22/2015	10:06:49.63	  -4.12201
10/22/2015	10:06:49.67	  -4.17450
10/22/2015	10:06:49.71	  -4.13727
10/22/2015	10:06:49.75	  -4.14307
10/22/2015	10:06:49.79	  -4.14886
10/22/2015	10:06:49.83	  -4.11865
10/22/2015	10:06:49.87	  -4.17480
10/22/2015	10:06:49.91	  -4.12201
10/22/2015	10:06:49.95	  -4.13513
10/22/2015	10:06:49.99	  -4.12872
10/22/2015	10:06:50.03	  -4.10614
10/22/2015	10:06:50.07	  -4.15619
10/22/2015	10:06:50.11	  -4.10522
10/22/2015	10:06:50.15	  -4.11682
10/22/2015	10:06:50.19	  -4.10767
10/22/2015	10:06:50.23	  -4.08264
10/22/2015	10:06:50.27	  -4.12811
10/22/2015	10:06:50.31	  -4.08264
10/22/2015	10:06:50.35	  -4.08569
10/22/2015	10:06:50.39	  -4.07745
10/22/2015	10:06:50.43	  -4.05121
10/22/2015	10:06:50.47	  -4.09607
10/22/2015	10:06:50.51	  -4.05121
10/22/2015	10:06:50.55	  -4.04877
10/22/2015	10:06:50.59	  -4.04999
10/22/2015	10:06:50.63	  -4.01306
10/22/2015	10:06:50.67	  -4.06219
10/22/2015	10:06:50.71	  -4.01215
10/22/2015	10:06:50.75	  -4.01123
10/22/2015	10:06:50.79	  -4.00604
10/22/2015	10:06:50.83	  -3.97125
10/22/2015	10:06:50.87	  -4.02191
10/22/2015	10:06:50.91	  -3.96729
10/22/2015	10:06:50.95	  -3.96912
10/22/2015	10:06:50.99	  -3.96088
10/22/2015	10:06:51.03	  -3.92517
10/22/2015	10:06:51.07	  -3.97308
10/22/2015	10:06:51.11	  -3.91968
10/22/2015	10:06:51.15	  -3.92456
10/22/2015	10:06:51.19	  -3.91510
10/22/2015	10:06:51.23	  -3.87756
10/22/2015	10:06:51.27	  -3.92822
10/22/2015	10:06:51.31	  -3.86780
10/22/2015	10:06:51.35	  -3.86871
10/22/2015	10:06:51.39	  -3.86505
10/22/2015	10:06:51.43	  -3.82233
10/22/2015	10:06:51.47	  -3.87390
10/22/2015	10:06:51.51	  -3.81622
10/22/2015	10:06:51.55	  -3.81500
10/22/2015	10:06:51.59	  -3.80890
10/22/2015	10:06:51.63	  -3.77197
10/22/2015	10:06:51.67	  -3.81348
10/22/2015	10:06:51.71	  -3.76129
10/22/2015	10:06:51.75	  -3.75671
10/22/2015	10:06:51.79	  -3.75031
10/22/2015	10:06:51.83	  -3.71490
10/22/2015	10:06:51.87	  -3.75336
10/22/2015	10:06:51.91	  -3.70575
10/22/2015	10:06:51.95	  -3.69873
10/22/2015	10:06:51.99	  -3.69019
10/22/2015	10:06:52.03	  -3.65601
10/22/2015	10:06:52.07	  -3.69385
10/22/2015	10:06:52.11	  -3.64014
10/22/2015	10:06:52.15	  -3.64288
10/22/2015	10:06:52.19	  -3.62274
10/22/2015	10:06:52.23	  -3.59436
10/22/2015	10:06:52.27	  -3.63281
10/22/2015	10:06:52.31	  -3.57697
10/22/2015	10:06:52.35	  -3.57819
10/22/2015	10:06:52.39	  -3.56018
10/22/2015	10:06:52.43	  -3.52905
10/22/2015	10:06:52.47	  -3.56415
10/22/2015	10:06:52.51	  -3.51532
10/22/2015	10:06:52.55	  -3.50677
10/22/2015	10:06:52.59	  -3.49335
10/22/2015	10:06:52.63	  -3.46252
10/22/2015	10:06:52.67	  -3.49823
10/22/2015	10:06:52.71	  -3.44482
10/22/2015	10:06:52.75	  -3.44238
10/22/2015	10:06:52.79	  -3.42377
10/22/2015	10:06:52.83	  -3.39203
10/22/2015	10:06:52.87	  -3.43323
10/22/2015	10:06:52.91	  -3.37158
10/22/2015	10:06:52.95	  -3.37036
10/22/2015	10:06:52.99	  -3.35297
10/22/2015	10:06:53.03	  -3.32062
10/22/2015	10:06:53.07	  -3.35907
10/22/2015	10:06:53.11	  -3.29742
10/22/2015	10:06:53.15	  -3.29651
10/22/2015	10:06:53.19	  -3.28033
10/22/2015	10:06:53.23	  -3.24219
10/22/2015	10:06:53.27	  -3.28461
10/22/2015	10:06:53.31	  -3.22357
10/22/2015	10:06:53.35	  -3.22418
10/22/2015	10:06:53.39	  -3.20526
10/22/2015	10:06:53.43	  -3.16833
10/22/2015	10:06:53.47	  -3.20953
10/22/2015	10:06:53.51	  -3.14514
10/22/2015	10:06:53.55	  -3.14514
10/22/2015	10:06:53.59	  -3.12805
10/22/2015	10:06:53.63	  -3.08960
10/22/2015	10:06:53.67	  -3.13049
10/22/2015	10:06:53.71	  -3.07190
10/22/2015	10:06:53.75	  -3.06366
10/22/2015	10:06:53.79	  -3.05145
10/22/2015	10:06:53.83	  -3.01025
10/22/2015	10:06:53.87	  -3.04474
10/22/2015	10:06:53.91	  -2.99133
10/22/2015	10:06:53.95	  -2.98035
10/22/2015	10:06:53.99	  -2.96387
10/22/2015	10:06:54.03	  -2.93121
10/22/2015	10:06:54.07	  -2.96478
10/22/2015	10:06:54.11	  -2.90527
10/22/2015	10:06:54.15	  -2.90161
10/22/2015	10:06:54.19	  -2.87964
10/22/2015	10:06:54.23	  -2.84119
10/22/2015	10:06:54.27	  -2.88208
10/22/2015	10:06:54.31	  -2.81281
10/22/2015	10:06:54.35	  -2.81006
10/22/2015	10:06:54.39	  -2.79602
10/22/2015	10:06:54.43	  -2.74811
10/22/2015	10:06:54.47	  -2.78442
10/22/2015	10:06:54.51	  -2.73285
10/22/2015	10:06:54.55	  -2.73163
10/22/2015	10:06:54.59	  -2.72583
10/22/2015	10:06:54.63	  -2.70020
10/22/2015	10:06:54.67	  -2.75208
10/22/2015	10:06:54.71	  -2.70355
10/22/2015	10:06:54.75	  -2.71484
10/22/2015	10:06:54.79	  -2.71454
10/22/2015	10:06:54.83	  -2.68982
10/22/2015	10:06:54.87	  -2.74841
10/22/2015	10:06:54.91	  -2.70233
10/22/2015	10:06:54.95	  -2.71729
10/22/2015	10:06:54.99	  -2.72034
10/22/2015	10:06:55.03	  -2.70081
10/22/2015	10:06:55.07	  -2.75604
10/22/2015	10:06:55.11	  -2.72095
10/22/2015	10:06:55.15	  -2.73193
10/22/2015	10:06:55.19	  -2.73651
10/22/2015	10:06:55.23	  -2.71881
10/22/2015	10:06:55.27	  -2.77588
10/22/2015	10:06:55.31	  -2.74261
10/22/2015	10:06:55.35	  -2.75604
10/22/2015	10:06:55.39	  -2.76184
10/22/2015	10:06:55.43	  -2.74597
10/22/2015	10:06:55.47	  -2.80212
10/22/2015	10:06:55.51	  -2.76703
10/22/2015	10:06:55.55	  -2.78076
10/22/2015	10:06:55.59	  -2.78900
10/22/2015	10:06:55.63	  -2.76611
10/22/2015	10:06:55.67	  -2.83417
10/22/2015	10:06:55.71	  -2.79175
10/22/2015	10:06:55.75	  -2.81189
10/22/2015	10:06:55.79	  -2.81250
10/22/2015	10:06:55.83	  -2.80121
10/22/2015	10:06:55.87	  -2.85919
10/22/2015	10:06:55.91	  -2.81860
10/22/2015	10:06:55.95	  -2.83936
10/22/2015	10:06:55.99	  -2.84637
10/22/2015	10:06:56.03	  -2.82654
10/22/2015	10:06:56.07	  -2.89154
10/22/2015	10:06:56.11	  -2.84637
10/22/2015	10:06:56.15	  -2.87109
10/22/2015	10:06:56.19	  -2.87262
10/22/2015	10:06:56.23	  -2.86041
10/22/2015	10:06:56.27	  -2.92419
10/22/2015	10:06:56.31	  -2.88330
10/22/2015	10:06:56.35	  -2.90497
10/22/2015	10:06:56.39	  -2.91138
10/22/2015	10:06:56.43	  -2.89581
10/22/2015	10:06:56.47	  -2.96234
10/22/2015	10:06:56.51	  -2.91931
10/22/2015	10:06:56.55	  -2.94281
10/22/2015	10:06:56.59	  -2.94678
10/22/2015	10:06:56.63	  -2.93945
10/22/2015	10:06:56.67	  -2.99774
10/22/2015	10:06:56.71	  -2.96417
10/22/2015	10:06:56.75	  -2.98218
10/22/2015	10:06:56.79	  -2.99194
10/22/2015	10:06:56.83	  -2.97821
10/22/2015	10:06:56.87	  -3.03986
10/22/2015	10:06:56.91	  -3.00873
10/22/2015	10:06:56.95	  -3.02277
10/22/2015	10:06:56.99	  -3.03284
10/22/2015	10:06:57.03	  -3.02185
10/22/2015	10:06:57.07	  -3.08533
10/22/2015	10:06:57.11	  -3.04657
10/22/2015	10:06:57.15	  -3.07037
10/22/2015	10:06:57.19	  -3.07587
10/22/2015	10:06:57.23	  -3.06763
10/22/2015	10:06:57.27	  -3.12531
10/22/2015	10:06:57.31	  -3.08960
10/22/2015	10:06:57.35	  -3.11279
10/22/2015	10:06:57.39	  -3.11615
10/22/2015	10:06:57.43	  -3.10822
10/22/2015	10:06:57.47	  -3.17474
10/22/2015	10:06:57.51	  -3.13385
10/22/2015	10:06:57.55	  -3.15338
10/22/2015	10:06:57.59	  -3.16315
10/22/2015	10:06:57.63	  -3.14789
10/22/2015	10:06:57.67	  -3.21625
10/22/2015	10:06:57.71	  -3.17719
10/22/2015	10:06:57.75	  -3.19641
10/22/2015	10:06:57.79	  -3.20557
10/22/2015	10:06:57.83	  -3.19214
10/22/2015	10:06:57.87	  -3.25531
10/22/2015	10:06:57.91	  -3.21869
10/22/2015	10:06:57.95	  -3.23334
10/22/2015	10:06:57.99	  -3.24707
10/22/2015	10:06:58.03	  -3.23486
10/22/2015	10:06:58.07	  -3.29590
10/22/2015	10:06:58.11	  -3.25684
10/22/2015	10:06:58.15	  -3.27362
10/22/2015	10:06:58.19	  -3.28613
10/22/2015	10:06:58.23	  -3.27087
10/22/2015	10:06:58.27	  -3.33374
10/22/2015	10:06:58.31	  -3.29803
10/22/2015	10:06:58.35	  -3.31635
10/22/2015	10:06:58.39	  -3.32642
10/22/2015	10:06:58.43	  -3.30902
10/22/2015	10:06:58.47	  -3.37738
10/22/2015	10:06:58.51	  -3.33405
10/22/2015	10:06:58.55	  -3.35602
10/22/2015	10:06:58.59	  -3.35999
10/22/2015	10:06:58.63	  -3.35144
10/22/2015	10:06:58.67	  -3.41187
10/22/2015	10:06:58.71	  -3.37524
10/22/2015	10:06:58.75	  -3.39172
10/22/2015	10:06:58.79	  -3.39935
10/22/2015	10:06:58.83	  -3.38989
10/22/2015	10:06:58.87	  -3.45215
10/22/2015	10:06:58.91	  -3.41156
10/22/2015	10:06:58.95	  -3.43140
10/22/2015	10:06:58.99	  -3.43628
10/22/2015	10:06:59.03	  -3.42926
10/22/2015	10:06:59.07	  -3.48480
10/22/2015	10:06:59.11	  -3.44788
10/22/2015	10:06:59.15	  -3.46649
10/22/2015	10:06:59.19	  -3.47198
10/22/2015	10:06:59.23	  -3.46130
10/22/2015	10:06:59.27	  -3.52386
10/22/2015	10:06:59.31	  -3.48602
10/22/2015	10:06:59.35	  -3.50677
10/22/2015	10:06:59.39	  -3.51349
10/22/2015	10:06:59.43	  -3.52112
10/22/2015	10:06:59.47	  -3.57941
10/22/2015	10:06:59.51	  -3.54492
10/22/2015	10:06:59.55	  -3.55988
10/22/2015	10:06:59.59	  -3.56720
10/22/2015	10:06:59.63	  -3.55682
10/22/2015	10:06:59.67	  -3.61237
10/22/2015	10:06:59.71	  -3.56293
10/22/2015	10:06:59.75	  -3.57635
10/22/2015	10:06:59.79	  -3.58093
10/22/2015	10:06:59.83	  -3.56232
10/22/2015	10:06:59.87	  -3.61786
10/22/2015	10:06:59.91	  -3.57452
10/22/2015	10:06:59.95	  -3.58337
10/22/2015	10:06:59.99	  -3.58002
10/22/2015	10:07:00.03	  -3.56232
10/22/2015	10:07:00.07	  -3.62152
10/22/2015	10:07:00.11	  -3.57300
10/22/2015	10:07:00.15	  -3.57910
10/22/2015	10:07:00.19	  -3.57941
10/22/2015	10:07:00.23	  -3.56140
10/22/2015	10:07:00.27	  -3.60931
10/22/2015	10:07:00.31	  -3.56018
10/22/2015	10:07:00.35	  -3.56628
10/22/2015	10:07:00.39	  -3.56781
10/22/2015	10:07:00.43	  -3.54126
10/22/2015	10:07:00.47	  -3.59344
10/22/2015	10:07:00.51	  -3.53577
10/22/2015	10:07:00.55	  -3.54706
10/22/2015	10:07:00.59	  -3.54279
10/22/2015	10:07:00.63	  -3.52051
10/22/2015	10:07:00.67	  -3.56476
10/22/2015	10:07:00.71	  -3.51196
10/22/2015	10:07:00.75	  -3.51501
10/22/2015	10:07:00.79	  -3.51257
10/22/2015	10:07:00.83	  -3.49182
10/22/2015	10:07:00.87	  -3.53485
10/22/2015	10:07:00.91	  -3.47778
10/22/2015	10:07:00.95	  -3.48999
10/22/2015	10:07:00.99	  -3.47900
10/22/2015	10:07:01.03	  -3.45490
10/22/2015	10:07:01.07	  -3.50250
10/22/2015	10:07:01.11	  -3.44971
10/22/2015	10:07:01.15	  -3.45306
10/22/2015	10:07:01.19	  -3.44086
10/22/2015	10:07:01.23	  -3.42224
10/22/2015	10:07:01.27	  -3.46680
10/22/2015	10:07:01.31	  -3.41156
10/22/2015	10:07:01.35	  -3.41858
10/22/2015	10:07:01.39	  -3.40393
10/22/2015	10:07:01.43	  -3.39020
10/22/2015	10:07:01.47	  -3.43231
10/22/2015	10:07:01.51	  -3.36914
10/22/2015	10:07:01.55	  -3.37708
10/22/2015	10:07:01.59	  -3.37097
10/22/2015	10:07:01.63	  -3.34320
10/22/2015	10:07:01.67	  -3.38654
10/22/2015	10:07:01.71	  -3.33313
10/22/2015	10:07:01.75	  -3.33801
10/22/2015	10:07:01.79	  -3.32947
