Project Name:,Project Name,Specimen ID/Lab #,Specimen ID,Technician:,Your Name Here,Date:,8/23/2016 6:34 AM,File Version,1.2
Specimen Diamenter:,0.00,inch,Specimen Height:,1.50,Specimen Width:,3.00,Specimen Length:,6.00,Specimen Density:,
Gage 1 Length:,0.000,inch,Gage 2 Length:,0.000,Gage 3 Length:,0.000,Gage 4 Length:,0.000,Load Drop,93
Test Frame:,SWI Overlay,Unit System:,SAE(Inch/lb-f/F),Remarks:,Your Remarks Here,Loading/Unloading Time,5.000000,sec,Temperature:,77.0,F

Actuator PID:,-6.000000,0.000000,0.000000,Load PID:,-3.000000,0.000000,0.000000,Pressure PID:,3.000000,0.000000,0.000000

Actuator,Load Cell,Temperature,Time
0.00000000/0.02250000/0.00000000/0.00000000/0,11.34490000/198.56000000/0.00000000/0.00000000/2,0.00000000/1.00000000/0.00000000/0.00000000/7,sec
0.090629,-16.580648,77.000000,2054.120000
0.090432,-17.402527,77.000000,2054.160000
0.090243,-18.733115,77.000000,2054.200000
0.090058,-20.469211,77.000000,2054.240000
0.089868,-21.715811,77.000000,2054.280000
0.089646,-23.149648,77.000000,2054.320000
0.089482,-24.958199,77.000000,2054.360000
0.089255,-27.644961,77.000000,2054.400000
0.089100,-30.235380,77.000000,2054.440000
0.088924,-32.743684,77.000000,2054.480000
0.088630,-36.020137,77.000000,2054.520000
0.088464,-38.740254,77.000000,2054.560000
0.088272,-41.669062,77.000000,2054.600000
0.088100,-46.278022,77.000000,2054.640000
0.087871,-50.697011,77.000000,2054.680000
0.087679,-55.608689,77.000000,2054.720000
0.087517,-60.272937,77.000000,2054.760000
0.087304,-66.620088,77.000000,2054.800000
0.087096,-73.993964,77.000000,2054.840000
0.086890,-82.171224,77.000000,2054.880000
0.086745,-91.709514,77.000000,2054.920000
0.086562,-104.532500,77.000000,2054.960000
0.086353,-120.988944,77.000000,2055.000000
0.086213,-132.769541,77.000000,2055.040000
0.086216,-124.984603,77.000000,2055.080000
0.086136,-119.698728,77.000000,2055.120000
0.086163,-105.586048,77.000000,2055.160000
0.086283,-66.525804,77.000000,2055.200000
0.086441,-24.790155,77.000000,2055.240000
0.086694,4.675717,77.000000,2055.280000
0.086901,20.845637,77.000000,2055.320000
0.087136,31.380013,77.000000,2055.360000
0.087334,37.243681,77.000000,2055.400000
0.087531,41.451035,77.000000,2055.440000
0.087703,46.698324,77.000000,2055.480000
0.087971,51.574657,77.000000,2055.520000
0.088162,54.967022,77.000000,2055.560000
0.088354,57.852543,77.000000,2055.600000
0.088523,60.007948,77.000000,2055.640000
0.088734,59.330649,77.000000,2055.680000
0.088938,58.867728,77.000000,2055.720000
0.089144,58.929498,77.000000,2055.760000
0.089333,58.458284,77.000000,2055.800000
0.089525,58.114463,77.000000,2055.840000
0.089769,58.074043,77.000000,2055.880000
0.089990,55.540358,77.000000,2055.920000
0.090150,54.070581,77.000000,2055.960000
0.090374,53.129448,77.000000,2056.000000
0.090534,52.865718,77.000000,2056.040000
0.090818,51.754077,77.000000,2056.080000
0.090929,49.972477,77.000000,2056.120000
0.091203,51.053229,77.000000,2056.160000
0.091363,49.306176,77.000000,2056.200000
0.091547,49.091768,77.000000,2056.240000
0.091769,49.401194,77.000000,2056.280000
0.091965,47.999087,77.000000,2056.320000
0.092182,48.763309,77.000000,2056.360000
0.092363,47.209792,77.000000,2056.400000
0.092579,47.802254,77.000000,2056.440000
0.092793,47.932562,77.000000,2056.480000
0.092966,47.093140,77.000000,2056.520000
0.093198,47.737602,77.000000,2056.560000
0.093384,46.492674,77.000000,2056.600000
0.093544,47.196623,77.000000,2056.640000
0.093813,46.770030,77.000000,2056.680000
0.093940,46.919830,77.000000,2056.720000
0.094175,47.029988,77.000000,2056.760000
0.094365,47.004030,77.000000,2056.800000
0.094551,47.109863,77.000000,2056.840000
0.094816,46.530913,77.000000,2056.880000
0.094950,46.970392,77.000000,2056.920000
0.095164,46.963383,77.000000,2056.960000
0.095374,46.909604,77.000000,2057.000000
0.095603,47.375868,77.000000,2057.040000
0.095773,46.874936,77.000000,2057.080000
0.095950,47.221639,77.000000,2057.120000
0.096178,46.720479,77.000000,2057.160000
0.096356,47.654591,77.000000,2057.200000
0.096576,47.134669,77.000000,2057.240000
0.096771,47.217766,77.000000,2057.280000
0.096959,47.670820,77.000000,2057.320000
0.097176,47.215686,77.000000,2057.360000
0.097357,47.967511,77.000000,2057.400000
0.097606,47.179279,77.000000,2057.440000
0.097706,47.941909,77.000000,2057.480000
0.098010,48.540516,77.000000,2057.520000
0.098145,47.572796,77.000000,2057.560000
0.098376,48.738473,77.000000,2057.600000
0.098577,47.587690,77.000000,2057.640000
0.098757,49.230298,77.000000,2057.680000
0.098976,48.165722,77.000000,2057.720000
0.099174,48.480447,77.000000,2057.760000
0.099370,49.419530,77.000000,2057.800000
0.099611,48.530767,77.000000,2057.840000
0.099744,49.301128,77.000000,2057.880000
0.099994,49.760593,77.000000,2057.920000
0.100164,49.115581,77.000000,2057.960000
0.100383,49.965953,77.000000,2058.000000
0.100567,49.698406,77.000000,2058.040000
0.100779,49.865136,77.000000,2058.080000
0.100982,50.801227,77.000000,2058.120000
0.101163,50.239326,77.000000,2058.160000
0.101348,50.660789,77.000000,2058.200000
0.101599,51.435926,77.000000,2058.240000
0.101814,50.978256,77.000000,2058.280000
0.101979,51.855137,77.000000,2058.320000
0.102206,52.498185,77.000000,2058.360000
0.102396,51.575423,77.000000,2058.400000
0.102565,52.553159,77.000000,2058.440000
0.102796,52.728673,77.000000,2058.480000
0.102927,52.728892,77.000000,2058.520000
0.103189,53.610468,77.000000,2058.560000
0.103362,53.154642,77.000000,2058.600000
0.103581,53.726763,77.000000,2058.640000
0.103785,53.700604,77.000000,2058.680000
0.103950,54.757475,77.000000,2058.720000
0.104172,54.495695,77.000000,2058.760000
0.104377,55.661523,77.000000,2058.800000
0.104589,55.471777,77.000000,2058.840000
0.104746,55.513608,77.000000,2058.880000
0.104964,56.324605,77.000000,2058.920000
0.105170,56.667589,77.000000,2058.960000
0.105370,57.947404,77.000000,2059.000000
0.105560,57.288175,77.000000,2059.040000
0.105766,58.240344,77.000000,2059.080000
0.105978,58.956332,77.000000,2059.120000
0.106128,58.530008,77.000000,2059.160000
0.106364,60.376570,77.000000,2059.200000
0.106604,61.002765,77.000000,2059.240000
0.106755,60.723614,77.000000,2059.280000
0.106945,61.925341,77.000000,2059.320000
0.107195,62.780409,77.000000,2059.360000
0.107365,63.147912,77.000000,2059.400000
0.107548,64.390479,77.000000,2059.440000
0.107813,64.687830,77.000000,2059.480000
0.107944,65.894359,77.000000,2059.520000
0.108169,67.098539,77.000000,2059.560000
0.108376,67.746463,77.000000,2059.600000
0.108543,69.244810,77.000000,2059.640000
0.108796,70.157320,77.000000,2059.680000
0.108965,71.487567,77.000000,2059.720000
0.109211,73.422849,77.000000,2059.760000
0.109363,73.280626,77.000000,2059.800000
0.109527,75.479830,77.000000,2059.840000
0.109834,77.787514,77.000000,2059.880000
0.109990,78.116607,77.000000,2059.920000
0.110146,81.478609,77.000000,2059.960000
0.110387,83.148636,77.000000,2060.000000
0.110473,78.144745,77.000000,2060.040000
0.110474,72.661899,77.000000,2060.080000
0.110510,68.086320,77.000000,2060.120000
0.110422,57.303066,77.000000,2060.160000
0.110211,45.301412,77.000000,2060.200000
0.109984,36.614595,77.000000,2060.240000
0.109827,31.760572,77.000000,2060.280000
0.109624,26.605182,77.000000,2060.320000
0.109395,23.898486,77.000000,2060.360000
0.109173,21.634101,77.000000,2060.400000
0.108978,19.904211,77.000000,2060.440000
0.108843,18.666875,77.000000,2060.480000
0.108577,16.879613,77.000000,2060.520000
0.108413,16.635358,77.000000,2060.560000
0.108176,15.718637,77.000000,2060.600000
0.108019,14.748340,77.000000,2060.640000
0.107791,14.543568,77.000000,2060.680000
0.107605,13.226347,77.000000,2060.720000
0.107415,13.339701,77.000000,2060.760000
0.107204,12.318694,77.000000,2060.800000
0.106981,11.825080,77.000000,2060.840000
0.106836,12.459766,77.000000,2060.880000
0.106632,11.443538,77.000000,2060.920000
0.106395,11.336154,77.000000,2060.960000
0.106241,11.240952,77.000000,2061.000000
0.105982,10.314614,77.000000,2061.040000
0.105865,10.933847,77.000000,2061.080000
0.105596,9.937251,77.000000,2061.120000
0.105450,10.136485,77.000000,2061.160000
0.105225,9.816382,77.000000,2061.200000
0.105011,9.305843,77.000000,2061.240000
0.104890,9.648456,77.000000,2061.280000
0.104598,8.466598,77.000000,2061.320000
0.104472,9.092545,77.000000,2061.360000
0.104215,8.678658,77.000000,2061.400000
0.104024,8.192248,77.000000,2061.440000
0.103857,8.342970,77.000000,2061.480000
0.103641,7.940780,77.000000,2061.520000
0.103415,7.856592,77.000000,2061.560000
0.103253,7.705397,77.000000,2061.600000
0.103048,7.162697,77.000000,2061.640000
0.102788,7.397036,77.000000,2061.680000
0.102650,7.141780,77.000000,2061.720000
0.102422,6.789194,77.000000,2061.760000
0.102271,6.699075,77.000000,2061.800000
0.102022,6.141231,77.000000,2061.840000
0.101820,6.832395,77.000000,2061.880000
0.101636,5.990062,77.000000,2061.920000
0.101465,6.469791,77.000000,2061.960000
0.101237,5.832484,77.000000,2062.000000
0.101058,5.643147,77.000000,2062.040000
0.100834,5.584841,77.000000,2062.080000
0.100635,4.975863,77.000000,2062.120000
0.100462,5.084881,77.000000,2062.160000
0.100220,4.744188,77.000000,2062.200000
0.100086,4.469282,77.000000,2062.240000
0.099819,4.465306,77.000000,2062.280000
0.099654,4.182901,77.000000,2062.320000
0.099445,4.072561,77.000000,2062.360000
0.099261,3.937409,77.000000,2062.400000
0.099031,3.170367,77.000000,2062.440000
0.098876,3.628146,77.000000,2062.480000
0.098632,2.764403,77.000000,2062.520000
0.098462,3.256329,77.000000,2062.560000
0.098233,2.638825,77.000000,2062.600000
0.098103,2.403172,77.000000,2062.640000
0.097844,2.124373,77.000000,2062.680000
0.097657,1.792585,77.000000,2062.720000
0.097458,1.882065,77.000000,2062.760000
0.097227,1.609515,77.000000,2062.800000
0.097037,1.187048,77.000000,2062.840000
0.096855,1.153158,77.000000,2062.880000
0.096675,0.513820,77.000000,2062.920000
0.096426,0.274160,77.000000,2062.960000
0.096259,0.520680,77.000000,2063.000000
0.096027,-0.437637,77.000000,2063.040000
0.095890,-0.630918,77.000000,2063.080000
0.095630,-1.215919,77.000000,2063.120000
0.095464,-0.918339,77.000000,2063.160000
0.095262,-1.526336,77.000000,2063.200000
0.095038,-2.287658,77.000000,2063.240000
0.094831,-2.356564,77.000000,2063.280000
0.094711,-2.880375,77.000000,2063.320000
0.094434,-3.401695,77.000000,2063.360000
0.094259,-3.591805,77.000000,2063.400000
0.094037,-4.589719,77.000000,2063.440000
0.093889,-4.290982,77.000000,2063.480000
0.093670,-5.180636,77.000000,2063.520000
0.093451,-5.509816,77.000000,2063.560000
0.093254,-5.890238,77.000000,2063.600000
0.093016,-6.705663,77.000000,2063.640000
0.092891,-6.505144,77.000000,2063.680000
0.092636,-7.757352,77.000000,2063.720000
0.092470,-7.705173,77.000000,2063.760000
0.092235,-8.911597,77.000000,2063.800000
0.092046,-9.197455,77.000000,2063.840000
0.091871,-10.224562,77.000000,2063.880000
0.091638,-11.405774,77.000000,2063.920000
0.091470,-11.580030,77.000000,2063.960000
0.091245,-12.777011,77.000000,2064.000000
0.091083,-13.541057,77.000000,2064.040000
0.090875,-14.425574,77.000000,2064.080000
0.090658,-16.045177,77.000000,2064.120000
0.090453,-16.974008,77.000000,2064.160000
0.090233,-18.500573,77.000000,2064.200000
0.090083,-20.126943,77.000000,2064.240000
0.089837,-21.046208,77.000000,2064.280000
0.089660,-23.061124,77.000000,2064.320000
0.089471,-24.705798,77.000000,2064.360000
0.089270,-26.871189,77.000000,2064.400000
0.089070,-29.635663,77.000000,2064.440000
0.088898,-31.838080,77.000000,2064.480000
0.088647,-35.417245,77.000000,2064.520000
0.088492,-37.923176,77.000000,2064.560000
0.088254,-42.214316,77.000000,2064.600000
0.088111,-46.194543,77.000000,2064.640000
0.087878,-50.376919,77.000000,2064.680000
0.087666,-54.993299,77.000000,2064.720000
0.087511,-59.676211,77.000000,2064.760000
0.087305,-65.711442,77.000000,2064.800000
0.087158,-72.896477,77.000000,2064.840000
0.086934,-81.191615,77.000000,2064.880000
0.086714,-91.159359,77.000000,2064.920000
0.086579,-102.907079,77.000000,2064.960000
0.086368,-119.747477,77.000000,2065.000000
0.086209,-131.158524,77.000000,2065.040000
0.086161,-123.425128,77.000000,2065.080000
0.086153,-118.252408,77.000000,2065.120000
0.086167,-107.058950,77.000000,2065.160000
0.086252,-68.422757,77.000000,2065.200000
0.086476,-23.826657,77.000000,2065.240000
0.086727,4.970390,77.000000,2065.280000
0.086912,21.641728,77.000000,2065.320000
0.087136,31.528873,77.000000,2065.360000
0.087346,35.637679,77.000000,2065.400000
0.087556,42.353381,77.000000,2065.440000
0.087710,49.523519,77.000000,2065.480000
0.087943,51.853722,77.000000,2065.520000
0.088126,54.032957,77.000000,2065.560000
0.088366,57.054319,77.000000,2065.600000
0.088571,59.312914,77.000000,2065.640000
0.088764,60.689851,77.000000,2065.680000
0.088970,59.173266,77.000000,2065.720000
0.089159,58.847895,77.000000,2065.760000
0.089371,58.459870,77.000000,2065.800000
0.089553,58.263330,77.000000,2065.840000
0.089721,57.329905,77.000000,2065.880000
0.089955,55.583092,77.000000,2065.920000
0.090168,54.592086,77.000000,2065.960000
0.090412,53.230396,77.000000,2066.000000
0.090574,51.934396,77.000000,2066.040000
0.090760,51.602342,77.000000,2066.080000
0.090993,50.138530,77.000000,2066.120000
0.091153,49.329302,77.000000,2066.160000
0.091351,49.128516,77.000000,2066.200000
0.091595,49.294720,77.000000,2066.240000
0.091807,47.988471,77.000000,2066.280000
0.091934,48.145753,77.000000,2066.320000
0.092159,48.452780,77.000000,2066.360000
0.092401,47.918771,77.000000,2066.400000
0.092577,47.703964,77.000000,2066.440000
0.092794,46.971901,77.000000,2066.480000
0.092960,46.316861,77.000000,2066.520000
0.093193,47.778300,77.000000,2066.560000
0.093387,47.296280,77.000000,2066.600000
0.093568,45.617998,77.000000,2066.640000
0.093771,47.009507,77.000000,2066.680000
0.094006,47.404918,77.000000,2066.720000
0.094174,47.049412,77.000000,2066.760000
0.094385,46.370702,77.000000,2066.800000
0.094528,45.832504,77.000000,2066.840000
0.094730,47.011404,77.000000,2066.880000
0.094943,46.486925,77.000000,2066.920000
0.095196,46.855151,77.000000,2066.960000
0.095387,47.140533,77.000000,2067.000000
0.095593,46.783031,77.000000,2067.040000
0.095801,46.633284,77.000000,2067.080000
0.095957,46.072945,77.000000,2067.120000
0.096147,46.803372,77.000000,2067.160000
0.096333,46.680580,77.000000,2067.200000
0.096543,46.813447,77.000000,2067.240000
0.096745,47.700487,77.000000,2067.280000
0.096964,47.324250,77.000000,2067.320000
0.097170,47.357713,77.000000,2067.360000
0.097373,47.220376,77.000000,2067.400000
0.097541,47.320741,77.000000,2067.440000
0.097780,47.785277,77.000000,2067.480000
0.097988,46.787265,77.000000,2067.520000
0.098150,47.265444,77.000000,2067.560000
0.098350,48.038536,77.000000,2067.600000
0.098557,48.314732,77.000000,2067.640000
0.098806,48.051153,77.000000,2067.680000
0.098984,48.342278,77.000000,2067.720000
0.099165,48.792695,77.000000,2067.760000
0.099358,48.435817,77.000000,2067.800000
0.099577,48.304069,77.000000,2067.840000
0.099735,49.713309,77.000000,2067.880000
0.099954,49.061488,77.000000,2067.920000
0.100167,49.457266,77.000000,2067.960000
0.100372,49.658131,77.000000,2068.000000
0.100606,49.361517,77.000000,2068.040000
0.100768,49.357295,77.000000,2068.080000
0.100996,49.623182,77.000000,2068.120000
0.101174,50.337306,77.000000,2068.160000
0.101348,50.728799,77.000000,2068.200000
0.101587,50.076807,77.000000,2068.240000
0.101764,51.445142,77.000000,2068.280000
0.101970,51.148072,77.000000,2068.320000
0.102187,51.331990,77.000000,2068.360000
0.102369,51.888003,77.000000,2068.400000
0.102545,51.922292,77.000000,2068.440000
0.102790,52.604641,77.000000,2068.480000
0.102965,51.843733,77.000000,2068.520000
0.103146,52.589315,77.000000,2068.560000
0.103391,53.285600,77.000000,2068.600000
0.103576,53.077738,77.000000,2068.640000
0.103784,53.648624,77.000000,2068.680000
0.103998,54.141249,77.000000,2068.720000
0.104167,54.929466,77.000000,2068.760000
0.104350,54.867790,77.000000,2068.800000
0.104585,55.243898,77.000000,2068.840000
0.104738,55.510877,77.000000,2068.880000
0.104966,55.640995,77.000000,2068.920000
0.105165,56.841293,77.000000,2068.960000
0.105352,56.945031,77.000000,2069.000000
0.105562,57.144440,77.000000,2069.040000
0.105795,58.347348,77.000000,2069.080000
0.105953,58.001482,77.000000,2069.120000
0.106138,58.941848,77.000000,2069.160000
0.106373,59.713988,77.000000,2069.200000
0.106574,59.917081,77.000000,2069.240000
0.106743,60.971757,77.000000,2069.280000
0.106967,62.274961,77.000000,2069.320000
0.107186,62.697036,77.000000,2069.360000
0.107371,63.314243,77.000000,2069.400000
0.107529,63.264796,77.000000,2069.440000
0.107773,64.810814,77.000000,2069.480000
0.107959,66.007799,77.000000,2069.520000
0.108177,66.514761,77.000000,2069.560000
0.108355,67.716012,77.000000,2069.600000
0.108552,68.557955,77.000000,2069.640000
0.108808,70.475465,77.000000,2069.680000
0.108989,70.078315,77.000000,2069.720000
0.109140,71.495420,77.000000,2069.760000
0.109360,73.441619,77.000000,2069.800000
0.109571,74.749066,77.000000,2069.840000
0.109720,76.707562,77.000000,2069.880000
0.109985,79.258582,77.000000,2069.920000
0.110154,80.312704,77.000000,2069.960000
0.110336,81.458709,77.000000,2070.000000
0.110472,77.857129,77.000000,2070.040000
0.110464,72.035834,77.000000,2070.080000
0.110499,67.678494,77.000000,2070.120000
0.110405,57.062154,77.000000,2070.160000
0.110214,45.017323,77.000000,2070.200000
0.110004,36.199698,77.000000,2070.240000
0.109846,30.935315,77.000000,2070.280000
0.109603,26.312872,77.000000,2070.320000
0.109401,23.839175,77.000000,2070.360000
0.109180,21.568661,77.000000,2070.400000
0.109023,19.852514,77.000000,2070.440000
0.108792,18.445472,77.000000,2070.480000
0.108625,17.409906,77.000000,2070.520000
0.108415,16.572157,77.000000,2070.560000
0.108171,15.270231,77.000000,2070.600000
0.108016,14.459956,77.000000,2070.640000
0.107844,14.396348,77.000000,2070.680000
0.107576,13.297765,77.000000,2070.720000
0.107400,13.497224,77.000000,2070.760000
0.107171,12.742002,77.000000,2070.800000
0.107018,12.544641,77.000000,2070.840000
0.106774,12.287054,77.000000,2070.880000
0.106618,12.224746,77.000000,2070.920000
0.106403,11.558232,77.000000,2070.960000
0.106228,11.452373,77.000000,2071.000000
0.106042,10.493255,77.000000,2071.040000
0.105866,10.495582,77.000000,2071.080000
0.105619,9.779815,77.000000,2071.120000
0.105422,10.136790,77.000000,2071.160000
0.105221,9.835601,77.000000,2071.200000
0.104986,9.526535,77.000000,2071.240000
0.104812,9.664202,77.000000,2071.280000
0.104629,9.225996,77.000000,2071.320000
0.104453,9.345715,77.000000,2071.360000
0.104206,8.567724,77.000000,2071.400000
0.104041,8.624135,77.000000,2071.440000
0.103834,8.799141,77.000000,2071.480000
0.103615,7.930675,77.000000,2071.520000
0.103435,8.051640,77.000000,2071.560000
0.103273,8.051817,77.000000,2071.600000
0.103055,7.521290,77.000000,2071.640000
0.102806,7.518260,77.000000,2071.680000
0.102635,7.262330,77.000000,2071.720000
0.102434,7.185924,77.000000,2071.760000
0.102239,6.901708,77.000000,2071.800000
0.102036,6.684998,77.000000,2071.840000
0.101857,6.477037,77.000000,2071.880000
0.101637,6.418954,77.000000,2071.920000
0.101432,6.109697,77.000000,2071.960000
0.101266,5.937245,77.000000,2072.000000
0.101035,5.250977,77.000000,2072.040000
0.100813,5.844343,77.000000,2072.080000
0.100679,5.639136,77.000000,2072.120000
0.100436,5.158328,77.000000,2072.160000
0.100217,4.833696,77.000000,2072.200000
0.100038,4.730992,77.000000,2072.240000
0.099847,5.163594,77.000000,2072.280000
0.099651,4.285183,77.000000,2072.320000
0.099413,4.233443,77.000000,2072.360000
0.099242,4.337647,77.000000,2072.400000
0.099057,3.633282,77.000000,2072.440000
0.098805,3.840515,77.000000,2072.480000
0.098662,3.403152,77.000000,2072.520000
0.098451,3.180952,77.000000,2072.560000
0.098248,2.934719,77.000000,2072.600000
0.098044,2.624012,77.000000,2072.640000
0.097856,2.393170,77.000000,2072.680000
0.097647,2.182995,77.000000,2072.720000
