VIRTUALBENCH-LOGGER 2.1 REPORT
NATIONAL INSTRUMENTS
DATE CREATED	12:06:17	04/06/2016
04/06/2016	12:12:46.5	    -0.849
04/06/2016	12:12:46.6	    -0.870
04/06/2016	12:12:46.7	    -0.895
04/06/2016	12:12:46.8	    -0.919
04/06/2016	12:12:46.9	    -0.946
04/06/2016	12:12:47.0	    -0.974
04/06/2016	12:12:47.1	    -0.997
04/06/2016	12:12:47.2	    -1.023
04/06/2016	12:12:47.3	    -1.048
04/06/2016	12:12:47.4	    -1.070
04/06/2016	12:12:47.5	    -1.097
04/06/2016	12:12:47.6	    -1.122
04/06/2016	12:12:47.7	    -1.144
04/06/2016	12:12:47.8	    -1.169
04/06/2016	12:12:47.9	    -1.196
04/06/2016	12:12:48.0	    -1.220
04/06/2016	12:12:48.1	    -1.248
04/06/2016	12:12:48.2	    -1.269
04/06/2016	12:12:48.3	    -1.297
04/06/2016	12:12:48.4	    -1.343
04/06/2016	12:12:48.5	    -1.347
04/06/2016	12:12:48.6	    -1.374
04/06/2016	12:12:48.7	    -1.398
04/06/2016	12:12:48.8	    -1.423
04/06/2016	12:12:48.9	    -1.443
04/06/2016	12:12:49.0	    -1.469
04/06/2016	12:12:49.1	    -1.495
04/06/2016	12:12:49.2	    -1.522
04/06/2016	12:12:49.3	    -1.548
04/06/2016	12:12:49.4	    -1.578
04/06/2016	12:12:49.5	    -1.595
04/06/2016	12:12:49.6	    -1.618
04/06/2016	12:12:49.7	    -1.642
04/06/2016	12:12:49.8	    -1.666
04/06/2016	12:12:49.9	    -1.689
04/06/2016	12:12:50.0	    -1.719
04/06/2016	12:12:50.1	    -1.744
04/06/2016	12:12:50.2	    -1.771
04/06/2016	12:12:50.3	    -1.797
04/06/2016	12:12:50.4	    -1.826
04/06/2016	12:12:50.5	    -1.849
04/06/2016	12:12:50.6	    -1.870
04/06/2016	12:12:50.7	    -1.889
04/06/2016	12:12:50.8	    -1.884
04/06/2016	12:12:50.9	    -1.870
04/06/2016	12:12:51.0	    -1.855
04/06/2016	12:12:51.1	    -1.838
04/06/2016	12:12:51.2	    -1.819
04/06/2016	12:12:51.3	    -1.803
04/06/2016	12:12:51.4	    -1.781
04/06/2016	12:12:51.5	    -1.761
04/06/2016	12:12:51.6	    -1.742
04/06/2016	12:12:51.7	    -1.720
04/06/2016	12:12:51.8	    -1.699
04/06/2016	12:12:51.9	    -1.682
04/06/2016	12:12:52.0	    -1.657
04/06/2016	12:12:52.1	    -1.634
04/06/2016	12:12:52.2	    -1.615
04/06/2016	12:12:52.3	    -1.591
04/06/2016	12:12:52.4	    -1.568
04/06/2016	12:12:52.5	    -1.545
04/06/2016	12:12:52.6	    -1.523
04/06/2016	12:12:52.7	    -1.497
04/06/2016	12:12:52.8	    -1.475
04/06/2016	12:12:52.9	    -1.449
04/06/2016	12:12:53.0	    -1.422
04/06/2016	12:12:53.1	    -1.401
04/06/2016	12:12:53.2	    -1.370
04/06/2016	12:12:53.3	    -1.339
04/06/2016	12:12:53.4	    -1.318
04/06/2016	12:12:53.5	    -1.288
04/06/2016	12:12:53.6	    -1.263
04/06/2016	12:12:53.7	    -1.234
04/06/2016	12:12:53.8	    -1.204
04/06/2016	12:12:53.9	    -1.169
04/06/2016	12:12:54.0	    -1.142
04/06/2016	12:12:54.1	    -1.116
04/06/2016	12:12:54.2	    -1.085
04/06/2016	12:12:54.3	    -1.055
04/06/2016	12:12:54.4	    -1.022
04/06/2016	12:12:54.5	    -0.998
04/06/2016	12:12:54.6	    -0.972
04/06/2016	12:12:54.7	    -0.942
04/06/2016	12:12:54.8	    -0.912
04/06/2016	12:12:54.9	    -0.869
04/06/2016	12:12:55.0	    -0.856
04/06/2016	12:12:55.1	    -0.826
04/06/2016	12:12:55.2	    -0.795
04/06/2016	12:12:55.3	    -0.764
04/06/2016	12:12:55.4	    -0.733
04/06/2016	12:12:55.5	    -0.703
04/06/2016	12:12:55.6	    -0.674
04/06/2016	12:12:55.7	    -0.727
04/06/2016	12:12:55.8	    -0.665
04/06/2016	12:12:55.9	    -0.677
04/06/2016	12:12:56.0	    -0.691
04/06/2016	12:12:56.1	    -0.712
04/06/2016	12:12:56.2	    -0.736
04/06/2016	12:12:56.3	    -0.752
04/06/2016	12:12:56.4	    -0.773
04/06/2016	12:12:56.5	    -0.797
04/06/2016	12:12:56.6	    -0.823
04/06/2016	12:12:56.7	    -0.847
04/06/2016	12:12:56.8	    -0.869
04/06/2016	12:12:56.9	    -0.896
04/06/2016	12:12:57.0	    -0.918
04/06/2016	12:12:57.1	    -0.946
04/06/2016	12:12:57.2	    -0.969
04/06/2016	12:12:57.3	    -0.995
04/06/2016	12:12:57.4	    -1.018
04/06/2016	12:12:57.5	    -1.040
04/06/2016	12:12:57.6	    -1.065
04/06/2016	12:12:57.7	    -1.085
04/06/2016	12:12:57.8	    -1.115
04/06/2016	12:12:57.9	    -1.136
04/06/2016	12:12:58.0	    -1.166
04/06/2016	12:12:58.1	    -1.191
04/06/2016	12:12:58.2	    -1.217
04/06/2016	12:12:58.3	    -1.238
04/06/2016	12:12:58.4	    -1.263
04/06/2016	12:12:58.5	    -1.287
04/06/2016	12:12:58.6	    -1.310
04/06/2016	12:12:58.7	    -1.337
04/06/2016	12:12:58.8	    -1.362
04/06/2016	12:12:58.9	    -1.379
04/06/2016	12:12:59.0	    -1.407
04/06/2016	12:12:59.1	    -1.431
04/06/2016	12:12:59.2	    -1.456
04/06/2016	12:12:59.3	    -1.481
04/06/2016	12:12:59.4	    -1.506
04/06/2016	12:12:59.5	    -1.530
04/06/2016	12:12:59.6	    -1.556
04/06/2016	12:12:59.7	    -1.581
04/06/2016	12:12:59.8	    -1.606
04/06/2016	12:12:59.9	    -1.627
04/06/2016	12:13:00.0	    -1.656
04/06/2016	12:13:00.1	    -1.679
04/06/2016	12:13:00.2	    -1.703
04/06/2016	12:13:00.3	    -1.731
04/06/2016	12:13:00.4	    -1.753
04/06/2016	12:13:00.5	    -1.778
04/06/2016	12:13:00.6	    -1.802
04/06/2016	12:13:00.7	    -1.820
04/06/2016	12:13:00.8	    -1.848
04/06/2016	12:13:00.9	    -1.799
04/06/2016	12:13:01.0	    -1.787
04/06/2016	12:13:01.1	    -1.771
04/06/2016	12:13:01.2	    -1.755
04/06/2016	12:13:01.3	    -1.735
04/06/2016	12:13:01.4	    -1.715
04/06/2016	12:13:01.5	    -1.697
04/06/2016	12:13:01.6	    -1.678
04/06/2016	12:13:01.7	    -1.660
04/06/2016	12:13:01.8	    -1.641
04/06/2016	12:13:01.9	    -1.619
04/06/2016	12:13:02.0	    -1.598
04/06/2016	12:13:02.1	    -1.575
04/06/2016	12:13:02.2	    -1.550
04/06/2016	12:13:02.3	    -1.527
04/06/2016	12:13:02.4	    -1.498
04/06/2016	12:13:02.5	    -1.481
04/06/2016	12:13:02.6	    -1.458
04/06/2016	12:13:02.7	    -1.435
04/06/2016	12:13:02.8	    -1.412
04/06/2016	12:13:02.9	    -1.385
04/06/2016	12:13:03.0	    -1.361
04/06/2016	12:13:03.1	    -1.341
04/06/2016	12:13:03.2	    -1.311
04/06/2016	12:13:03.3	    -1.285
04/06/2016	12:13:03.4	    -1.262
04/06/2016	12:13:03.5	    -1.232
04/06/2016	12:13:03.6	    -1.208
04/06/2016	12:13:03.7	    -1.182
04/06/2016	12:13:03.8	    -1.155
04/06/2016	12:13:03.9	    -1.126
04/06/2016	12:13:04.0	    -1.099
04/06/2016	12:13:04.1	    -1.073
04/06/2016	12:13:04.2	    -1.043
04/06/2016	12:13:04.3	    -1.013
04/06/2016	12:13:04.4	    -0.979
04/06/2016	12:13:04.5	    -0.955
04/06/2016	12:13:04.6	    -0.924
04/06/2016	12:13:04.7	    -0.895
04/06/2016	12:13:04.8	    -0.866
04/06/2016	12:13:04.9	    -0.836
04/06/2016	12:13:05.0	    -0.806
04/06/2016	12:13:05.1	    -0.777
04/06/2016	12:13:05.2	    -0.748
04/06/2016	12:13:05.3	    -0.719
04/06/2016	12:13:05.4	    -0.688
04/06/2016	12:13:05.5	    -0.659
04/06/2016	12:13:05.6	    -0.627
04/06/2016	12:13:05.7	    -0.611
04/06/2016	12:13:05.8	    -0.617
04/06/2016	12:13:05.9	    -0.634
04/06/2016	12:13:06.0	    -0.649
04/06/2016	12:13:06.1	    -0.670
04/06/2016	12:13:06.2	    -0.694
04/06/2016	12:13:06.3	    -0.717
04/06/2016	12:13:06.4	    -0.741
04/06/2016	12:13:06.5	    -0.764
04/06/2016	12:13:06.6	    -0.789
04/06/2016	12:13:06.7	    -0.813
04/06/2016	12:13:06.8	    -0.836
04/06/2016	12:13:06.9	    -0.860
04/06/2016	12:13:07.0	    -0.883
04/06/2016	12:13:07.1	    -0.911
04/06/2016	12:13:07.2	    -0.934
04/06/2016	12:13:07.3	    -0.956
04/06/2016	12:13:07.4	    -0.981
04/06/2016	12:13:07.5	    -1.003
04/06/2016	12:13:07.6	    -1.030
04/06/2016	12:13:07.7	    -1.057
04/06/2016	12:13:07.8	    -1.077
04/06/2016	12:13:07.9	    -1.095
04/06/2016	12:13:08.0	    -1.125
04/06/2016	12:13:08.1	    -1.152
04/06/2016	12:13:08.2	    -1.175
04/06/2016	12:13:08.3	    -1.197
04/06/2016	12:13:08.4	    -1.225
04/06/2016	12:13:08.5	    -1.247
04/06/2016	12:13:08.6	    -1.268
04/06/2016	12:13:08.7	    -1.296
04/06/2016	12:13:08.8	    -1.320
04/06/2016	12:13:08.9	    -1.341
04/06/2016	12:13:09.0	    -1.366
04/06/2016	12:13:09.1	    -1.389
04/06/2016	12:13:09.2	    -1.414
04/06/2016	12:13:09.3	    -1.436
04/06/2016	12:13:09.4	    -1.463
04/06/2016	12:13:09.5	    -1.484
04/06/2016	12:13:09.6	    -1.513
04/06/2016	12:13:09.7	    -1.533
04/06/2016	12:13:09.8	    -1.561
04/06/2016	12:13:09.9	    -1.588
04/06/2016	12:13:10.0	    -1.609
04/06/2016	12:13:10.1	    -1.637
04/06/2016	12:13:10.2	    -1.678
04/06/2016	12:13:10.3	    -1.684
04/06/2016	12:13:10.4	    -1.710
04/06/2016	12:13:10.5	    -1.731
04/06/2016	12:13:10.6	    -1.760
04/06/2016	12:13:10.7	    -1.774
04/06/2016	12:13:10.8	    -1.771
04/06/2016	12:13:10.9	    -1.759
04/06/2016	12:13:11.0	    -1.747
04/06/2016	12:13:11.1	    -1.734
04/06/2016	12:13:11.2	    -1.717
04/06/2016	12:13:11.3	    -1.698
04/06/2016	12:13:11.4	    -1.694
04/06/2016	12:13:11.5	    -1.662
04/06/2016	12:13:11.6	    -1.644
04/06/2016	12:13:11.7	    -1.624
04/06/2016	12:13:11.8	    -1.605
04/06/2016	12:13:11.9	    -1.587
04/06/2016	12:13:12.0	    -1.566
04/06/2016	12:13:12.1	    -1.541
04/06/2016	12:13:12.2	    -1.517
04/06/2016	12:13:12.3	    -1.493
04/06/2016	12:13:12.4	    -1.478
04/06/2016	12:13:12.5	    -1.451
04/06/2016	12:13:12.6	    -1.429
04/06/2016	12:13:12.7	    -1.406
04/06/2016	12:13:12.8	    -1.385
04/06/2016	12:13:12.9	    -1.360
04/06/2016	12:13:13.0	    -1.335
04/06/2016	12:13:13.1	    -1.312
04/06/2016	12:13:13.2	    -1.288
04/06/2016	12:13:13.3	    -1.227
04/06/2016	12:13:13.4	    -1.234
04/06/2016	12:13:13.5	    -1.207
04/06/2016	12:13:13.6	    -1.183
04/06/2016	12:13:13.7	    -1.154
04/06/2016	12:13:13.8	    -1.127
04/06/2016	12:13:13.9	    -1.097
04/06/2016	12:13:14.0	    -1.071
04/06/2016	12:13:14.1	    -1.043
04/06/2016	12:13:14.2	    -1.013
04/06/2016	12:13:14.3	    -0.984
04/06/2016	12:13:14.4	    -0.960
04/06/2016	12:13:14.5	    -0.927
04/06/2016	12:13:14.6	    -0.897
04/06/2016	12:13:14.7	    -0.866
04/06/2016	12:13:14.8	    -0.836
04/06/2016	12:13:14.9	    -0.810
04/06/2016	12:13:15.0	    -0.776
04/06/2016	12:13:15.1	    -0.750
04/06/2016	12:13:15.2	    -0.721
04/06/2016	12:13:15.3	    -0.695
04/06/2016	12:13:15.4	    -0.675
04/06/2016	12:13:15.5	    -0.638
04/06/2016	12:13:15.6	    -0.610
04/06/2016	12:13:15.7	    -0.586
04/06/2016	12:13:15.8	    -0.597
04/06/2016	12:13:15.9	    -0.598
04/06/2016	12:13:16.0	    -0.627
04/06/2016	12:13:16.1	    -0.643
04/06/2016	12:13:16.2	    -0.667
04/06/2016	12:13:16.3	    -0.666
04/06/2016	12:13:16.4	    -0.714
04/06/2016	12:13:16.5	    -0.740
04/06/2016	12:13:16.6	    -0.765
04/06/2016	12:13:16.7	    -0.790
04/06/2016	12:13:16.8	    -0.811
04/06/2016	12:13:16.9	    -0.822
04/06/2016	12:13:17.0	    -0.859
04/06/2016	12:13:17.1	    -0.883
04/06/2016	12:13:17.2	    -0.906
04/06/2016	12:13:17.3	    -0.927
04/06/2016	12:13:17.4	    -0.950
04/06/2016	12:13:17.5	    -0.976
04/06/2016	12:13:17.6	    -0.995
04/06/2016	12:13:17.7	    -1.019
04/06/2016	12:13:17.8	    -1.044
04/06/2016	12:13:17.9	    -1.071
04/06/2016	12:13:18.0	    -1.092
04/06/2016	12:13:18.1	    -1.115
04/06/2016	12:13:18.2	    -1.140
04/06/2016	12:13:18.3	    -1.164
04/06/2016	12:13:18.4	    -1.186
04/06/2016	12:13:18.5	    -1.211
04/06/2016	12:13:18.6	    -1.231
04/06/2016	12:13:18.7	    -1.255
04/06/2016	12:13:18.8	    -1.281
04/06/2016	12:13:18.9	    -1.300
04/06/2016	12:13:19.0	    -1.329
04/06/2016	12:13:19.1	    -1.347
04/06/2016	12:13:19.2	    -1.371
04/06/2016	12:13:19.3	    -1.393
04/06/2016	12:13:19.4	    -1.430
04/06/2016	12:13:19.5	    -1.445
04/06/2016	12:13:19.6	    -1.468
04/06/2016	12:13:19.7	    -1.494
04/06/2016	12:13:19.8	    -1.523
04/06/2016	12:13:19.9	    -1.545
04/06/2016	12:13:20.0	    -1.571
04/06/2016	12:13:20.1	    -1.597
04/06/2016	12:13:20.2	    -1.617
04/06/2016	12:13:20.3	    -1.643
04/06/2016	12:13:20.4	    -1.666
04/06/2016	12:13:20.5	    -1.691
04/06/2016	12:13:20.6	    -1.716
04/06/2016	12:13:20.7	    -1.733
04/06/2016	12:13:20.8	    -1.731
04/06/2016	12:13:20.9	    -1.720
04/06/2016	12:13:21.0	    -1.707
04/06/2016	12:13:21.1	    -1.689
04/06/2016	12:13:21.2	    -1.673
04/06/2016	12:13:21.3	    -1.658
04/06/2016	12:13:21.4	    -1.637
04/06/2016	12:13:21.5	    -1.622
04/06/2016	12:13:21.6	    -1.602
04/06/2016	12:13:21.7	    -1.582
04/06/2016	12:13:21.8	    -1.560
04/06/2016	12:13:21.9	    -1.541
04/06/2016	12:13:22.0	    -1.519
04/06/2016	12:13:22.1	    -1.499
04/06/2016	12:13:22.2	    -1.478
04/06/2016	12:13:22.3	    -1.456
04/06/2016	12:13:22.4	    -1.433
04/06/2016	12:13:22.5	    -1.409
04/06/2016	12:13:22.6	    -1.385
04/06/2016	12:13:22.7	    -1.384
04/06/2016	12:13:22.8	    -1.347
04/06/2016	12:13:22.9	    -1.320
04/06/2016	12:13:23.0	    -1.302
04/06/2016	12:13:23.1	    -1.271
04/06/2016	12:13:23.2	    -1.245
04/06/2016	12:13:23.3	    -1.219
04/06/2016	12:13:23.4	    -1.199
04/06/2016	12:13:23.5	    -1.174
04/06/2016	12:13:23.6	    -1.150
04/06/2016	12:13:23.7	    -1.123
04/06/2016	12:13:23.8	    -1.099
04/06/2016	12:13:23.9	    -1.071
04/06/2016	12:13:24.0	    -1.047
04/06/2016	12:13:24.1	    -1.015
04/06/2016	12:13:24.2	    -0.986
04/06/2016	12:13:24.3	    -0.958
04/06/2016	12:13:24.4	    -0.929
04/06/2016	12:13:24.5	    -0.898
04/06/2016	12:13:24.6	    -0.871
04/06/2016	12:13:24.7	    -0.841
04/06/2016	12:13:24.8	    -0.815
04/06/2016	12:13:24.9	    -0.789
04/06/2016	12:13:25.0	    -0.758
04/06/2016	12:13:25.1	    -0.727
04/06/2016	12:13:25.2	    -0.699
04/06/2016	12:13:25.3	    -0.668
04/06/2016	12:13:25.4	    -0.639
04/06/2016	12:13:25.5	    -0.609
04/06/2016	12:13:25.6	    -0.580
04/06/2016	12:13:25.7	    -0.559
04/06/2016	12:13:25.8	    -0.568
04/06/2016	12:13:25.9	    -0.583
04/06/2016	12:13:26.0	    -0.601
04/06/2016	12:13:26.1	    -0.620
04/06/2016	12:13:26.2	    -0.648
04/06/2016	12:13:26.3	    -0.668
04/06/2016	12:13:26.4	    -0.693
04/06/2016	12:13:26.5	    -0.714
04/06/2016	12:13:26.6	    -0.737
04/06/2016	12:13:26.7	    -0.761
04/06/2016	12:13:26.8	    -0.785
04/06/2016	12:13:26.9	    -0.807
04/06/2016	12:13:27.0	    -0.832
04/06/2016	12:13:27.1	    -0.856
04/06/2016	12:13:27.2	    -0.879
04/06/2016	12:13:27.3	    -0.905
04/06/2016	12:13:27.4	    -0.927
04/06/2016	12:13:27.5	    -0.949
04/06/2016	12:13:27.6	    -0.975
04/06/2016	12:13:27.7	    -0.997
04/06/2016	12:13:27.8	    -1.018
04/06/2016	12:13:27.9	    -1.040
04/06/2016	12:13:28.0	    -1.062
04/06/2016	12:13:28.1	    -1.083
04/06/2016	12:13:28.2	    -1.105
04/06/2016	12:13:28.3	    -1.130
04/06/2016	12:13:28.4	    -1.155
04/06/2016	12:13:28.5	    -1.182
04/06/2016	12:13:28.6	    -1.206
04/06/2016	12:13:28.7	    -1.226
04/06/2016	12:13:28.8	    -1.251
04/06/2016	12:13:28.9	    -1.271
04/06/2016	12:13:29.0	    -1.294
04/06/2016	12:13:29.1	    -1.315
04/06/2016	12:13:29.2	    -1.339
04/06/2016	12:13:29.3	    -1.365
04/06/2016	12:13:29.4	    -1.388
04/06/2016	12:13:29.5	    -1.409
04/06/2016	12:13:29.6	    -1.436
04/06/2016	12:13:29.7	    -1.460
04/06/2016	12:13:29.8	    -1.482
04/06/2016	12:13:29.9	    -1.508
04/06/2016	12:13:30.0	    -1.532
04/06/2016	12:13:30.1	    -1.556
04/06/2016	12:13:30.2	    -1.581
04/06/2016	12:13:30.3	    -1.603
04/06/2016	12:13:30.4	    -1.631
04/06/2016	12:13:30.5	    -1.651
04/06/2016	12:13:30.6	    -1.563
04/06/2016	12:13:30.7	    -1.698
04/06/2016	12:13:30.8	    -1.693
04/06/2016	12:13:30.9	    -1.682
04/06/2016	12:13:31.0	    -1.669
04/06/2016	12:13:31.1	    -1.653
04/06/2016	12:13:31.2	    -1.635
04/06/2016	12:13:31.3	    -1.618
04/06/2016	12:13:31.4	    -1.569
04/06/2016	12:13:31.5	    -1.580
04/06/2016	12:13:31.6	    -1.562
04/06/2016	12:13:31.7	    -1.546
04/06/2016	12:13:31.8	    -1.526
04/06/2016	12:13:31.9	    -2.091
04/06/2016	12:13:32.0	    -1.489
04/06/2016	12:13:32.1	    -1.469
04/06/2016	12:13:32.2	    -1.448
04/06/2016	12:13:32.3	    -1.422
04/06/2016	12:13:32.4	    -1.454
04/06/2016	12:13:32.5	    -1.380
04/06/2016	12:13:32.6	    -1.355
04/06/2016	12:13:32.7	    -1.331
04/06/2016	12:13:32.8	    -1.310
04/06/2016	12:13:32.9	    -1.400
04/06/2016	12:13:33.0	    -1.270
04/06/2016	12:13:33.1	    -1.245
04/06/2016	12:13:33.2	    -1.221
04/06/2016	12:13:33.3	    -1.197
04/06/2016	12:13:33.4	    -1.173
04/06/2016	12:13:33.5	    -1.147
04/06/2016	12:13:33.6	    -1.121
04/06/2016	12:13:33.7	    -1.096
04/06/2016	12:13:33.8	    -1.070
04/06/2016	12:13:33.9	    -1.045
04/06/2016	12:13:34.0	    -1.016
04/06/2016	12:13:34.1	    -0.988
04/06/2016	12:13:34.2	    -0.962
04/06/2016	12:13:34.3	    -0.937
04/06/2016	12:13:34.4	    -0.911
04/06/2016	12:13:34.5	    -0.880
04/06/2016	12:13:34.6	    -0.855
04/06/2016	12:13:34.7	    -0.822
04/06/2016	12:13:34.8	    -0.793
04/06/2016	12:13:34.9	    -0.765
04/06/2016	12:13:35.0	    -0.735
04/06/2016	12:13:35.1	    -0.706
04/06/2016	12:13:35.2	    -0.677
04/06/2016	12:13:35.3	    -0.607
04/06/2016	12:13:35.4	    -0.620
04/06/2016	12:13:35.5	    -0.591
04/06/2016	12:13:35.6	    -0.562
04/06/2016	12:13:35.7	    -0.540
04/06/2016	12:13:35.8	    -0.549
04/06/2016	12:13:35.9	    -0.560
04/06/2016	12:13:36.0	    -0.576
04/06/2016	12:13:36.1	    -0.596
04/06/2016	12:13:36.2	    -0.618
04/06/2016	12:13:36.3	    -0.639
04/06/2016	12:13:36.4	    -0.662
04/06/2016	12:13:36.5	    -0.686
04/06/2016	12:13:36.6	    -0.712
